Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
511,Kawann Short,CAR,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,2,3.9,61.9,2014
512,Jermaine Kearse,SEA,WR,15,17,0,0,15,0,38,537,1,0,0,1,0,4.1,61.88,2014
513,Linval Joseph,MIN,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,3.9,61.8,2014
514,Tim Wright,NE,TE,16,0,0,0,-2,0,26,259,6,0,0,0,0,3.9,61.7,2014
515,Mario Addison,CAR,DE,16,0,0,0,0,0,0,0,0,6.5,0,1,2,3.8,61.6,2014
516,Geno Hayes,JAX,OLB,16,0,0,0,0,0,0,0,0,2,0,1,0,3.8,61.5,2014
516,Steve Johnson,SF,WR,13,0,0,0,0,0,35,435,3,0,0,0,0,4.7,61.5,2014
518,Toby Gerhart,JAX,RB,14,0,0,0,326,2,20,186,0,0,0,0,0,4.4,61.2,2014
518,Manti Te'o,LAC,ILB,10,0,0,0,0,0,0,0,0,1,1,0,0,6.1,61.2,2014
520,Prince Amukamara,NYG,CB,8,0,0,0,0,0,0,0,0,0,3,0,0,7.6,61,2014
521,Theo Riddick,DET,RB,14,0,0,0,51,0,34,316,4,0,0,0,0,4.3,60.7,2014
522,Cortland Finnegan,MIA,CB,12,0,0,0,0,0,0,0,0,0,0,1,1,5,60.5,2014
523,Charles Johnson,MIN,WR,12,0,0,0,-11,0,31,475,2,0,0,0,0,5,60.4,2014
524,Anthony Dixon,BUF,RB,16,0,0,0,432,2,8,49,0,0,0,0,0,3.8,60.1,2014
524,Cordarrelle Patterson,MIN,RB,16,0,0,0,117,1,33,384,1,0,0,0,0,3.8,60.1,2014
526,Connor Barth,DEN,K,5,0,0,0,0,0,0,0,0,0,0,0,0,12,60,2014
527,Robert Turbin,SEA,RB,16,0,0,0,310,0,16,186,2,0,0,0,0,3.7,59.6,2014
528,Brian Hartline,MIA,WR,16,0,0,0,0,0,39,474,2,0,0,0,0,3.7,59.4,2014
529,Wallace Gilberry,CIN,DE,16,0,0,0,0,0,0,0,0,1.5,0,0,1,3.7,59.3,2014
529,James Starks,GB,RB,16,0,0,0,333,2,18,140,0,0,0,0,0,3.7,59.3,2014
531,Nickell Robey-Coleman,BUF,CB,16,0,0,0,0,0,0,0,0,1,0,0,2,3.7,59.2,2014
531,Brooks Reed,HOU,OLB,16,0,0,0,0,0,0,0,0,2,1,0,0,3.7,59.2,2014
533,Duke Williams,BUF,FS,16,0,0,0,0,0,0,0,0,0,1,1,2,3.7,59,2014
533,Josh Norman,CAR,CB,14,0,0,0,0,0,0,0,0,0,2,1,0,4.2,59,2014
533,Kyle Arrington,NE,CB,14,0,0,0,0,0,0,0,0,1,0,2,1,4.2,59,2014
533,Keenan Lewis,NO,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.7,59,2014
537,Frostee Rucker,ARI,DE,15,0,0,0,0,0,0,0,0,5,0,2,0,3.9,58.9,2014
538,Jason Jones,DET,DE,16,0,0,0,0,0,0,0,0,5,0,2,0,3.7,58.8,2014
539,EJ Manuel,BUF,QB,5,838,5,3,52,1,0,0,0,0,0,0,0,11.7,58.72,2014
540,Casey Matthews,PHI,ILB,16,0,0,0,0,0,0,0,0,1.5,0,1,1,3.7,58.7,2014
541,Tavon Austin,LAR,WR,15,0,0,0,224,2,31,242,0,0,0,0,0,3.9,58.6,2014
542,D.J. Hayden,LV,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,5.8,58.5,2014
542,Cortez Allen,PIT,CB,11,0,0,0,0,0,0,0,0,0,2,0,1,5.3,58.5,2014
544,Wes Welker,DEN,WR,14,0,0,0,0,0,49,464,2,0,0,0,0,4.2,58.4,2014
545,Cory Redding,IND,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,0,3.6,58.3,2014
546,Rey Maualuga,CIN,ILB,12,0,0,0,0,0,0,0,0,0,1,0,0,4.8,58,2014
546,Justin Durant,DAL,ILB,6,0,0,0,0,0,0,0,0,0,1,2,1,9.7,58,2014
546,Darrin Walls,NYJ,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,4.1,58,2014
546,Byron Maxwell,SEA,CB,13,0,0,0,0,0,0,0,0,0,2,0,1,4.5,58,2014
546,Mason Foster,TB,ILB,10,0,0,0,0,0,0,0,0,0,0,0,0,5.8,58,2014
551,Ryan Mathews,LAC,RB,6,0,0,0,330,3,9,69,0,0,0,0,0,9.6,57.9,2014
552,Jimmy Wilson,MIA,SS,14,0,0,0,0,0,0,0,0,0,1,0,0,4.1,57.5,2014
553,Tyrone Crawford,DAL,DT,15,0,0,0,0,0,0,0,0,3,0,1,0,3.8,57.4,2014
553,LaRon Landry,IND,FS,11,0,0,0,0,0,0,0,0,2.5,0,0,0,5.2,57.4,2014
555,Devonta Freeman,ATL,RB,16,0,0,0,248,1,30,225,1,0,0,0,0,3.6,57.3,2014
555,William Gholston,TB,DL,15,0,0,0,0,0,0,0,0,2,0,0,0,3.8,57.3,2014
557,Brandon Spikes,BUF,ILB,16,0,0,0,0,0,0,0,0,1,0,1,0,3.6,57.1,2014
558,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,22,9,12,5,3.6,57,2014
559,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,3,0,1,0,3.6,56.8,2014
560,Mike Neal,GB,OLB,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,56.6,2014
561,Mike Mohamed,HOU,ILB,14,0,0,0,0,0,0,0,0,0,1,0,0,4,56.5,2014
561,Khiry Robinson,NO,RB,10,0,0,0,362,3,8,63,0,0,0,0,0,5.6,56.5,2014
561,Trumaine Johnson,LAR,CB,9,0,0,0,0,0,0,0,0,0,3,0,0,6.3,56.5,2014
564,Sam Barrington,GB,ILB,14,0,0,0,0,0,0,0,0,1,0,0,0,4,56.4,2014
565,Haloti Ngata,BAL,DT,12,0,0,0,0,0,0,0,0,2,2,2,0,4.7,56.3,2014
566,Dan Skuta,SF,OLB,14,0,0,0,0,0,0,0,0,5,0,3,0,4,56.1,2014
567,Darian Stewart,BAL,FS,16,0,0,0,0,0,0,0,0,0,1,1,0,3.5,56,2014
567,Dominique Rodgers-Cromartie,NYG,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.5,56,2014
569,Jerod Mayo,NE,ILB,6,0,0,0,0,0,0,0,0,1,0,0,1,9.3,55.9,2014
569,Lance Kendricks,LAR,TE,16,0,0,0,0,0,27,259,5,0,0,0,0,3.5,55.9,2014
571,Jason Hatcher,WAS,DE,13,0,0,0,0,0,0,0,0,5.5,0,0,1,4.3,55.8,2014
572,Robert Ayers Jr,NYG,DE,12,0,0,0,0,0,0,0,0,5,0,1,0,4.6,55.7,2014
573,Damontre Moore,NYG,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,3.5,55.5,2014
573,Jeremy Kerley,NYJ,WR,16,0,0,0,86,0,38,409,1,0,0,0,0,3.5,55.5,2014
573,Brian Quick,LAR,WR,7,0,0,0,0,0,25,375,3,0,0,0,0,7.9,55.5,2014
576,Andre Roberts,WAS,WR,16,0,0,0,21,0,36,453,2,0,0,0,0,3.5,55.4,2014
577,Tom Johnson,MIN,DT,16,0,0,0,0,0,0,0,0,6.5,0,1,0,3.5,55.3,2014
578,Kavell Conner,LAC,ILB,16,0,0,0,0,0,0,0,0,1,0,1,0,3.4,55.1,2014
579,Robbie Gould,CHI,K,12,0,0,0,0,0,0,0,0,0,0,0,0,4.6,55,2014
579,Tim Jennings,CHI,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.4,55,2014
579,Josh Robinson,MIN,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,3.4,55,2014
582,Jarret Johnson,LAC,OLB,15,0,0,0,0,0,0,0,0,1,0,1,0,3.7,54.9,2014
583,Stepfan Taylor,ARI,RB,14,0,0,0,208,1,11,79,3,0,0,0,0,3.9,54.7,2014
583,Ray McDonald,SF,DT,14,0,0,0,0,0,0,0,0,3,0,1,0,3.9,54.7,2014
583,Niles Paul,WAS,TE,16,0,0,0,0,0,39,507,1,0,0,0,1,3.4,54.7,2014
586,Ricky Jean-Francois,IND,DT,16,0,0,0,0,0,0,0,0,4,0,0,1,3.4,54.5,2014
586,T.J. Carrie,LV,CB,13,0,0,0,0,0,0,0,0,0,1,0,1,4.2,54.5,2014
586,DeMeco Ryans,PHI,ILB,8,0,0,0,0,0,0,0,0,0,1,0,1,6.8,54.5,2014
586,Akeem Spence,TB,DL,16,0,0,0,0,0,0,0,0,2,0,0,2,3.4,54.5,2014
586,Jacquies Smith,TB,DE,15,0,0,0,0,0,0,0,0,6.5,0,1,1,3.6,54.5,2014
591,Jordan Cameron,CLE,TE,10,0,0,0,0,0,24,424,2,0,0,0,0,5.4,54.4,2014
591,Dan Herron,IND,RB,16,0,0,0,351,1,21,173,0,0,0,0,0,3.4,54.4,2014
591,Sammie Hill,TEN,NT,15,0,0,0,0,0,0,0,0,3,0,0,0,3.6,54.4,2014
594,Luke Willson,SEA,TE,15,0,0,0,0,0,22,362,3,0,0,0,0,3.6,54.2,2014
595,Akiem Hicks,NO,DL,15,0,0,0,0,0,0,0,0,2,0,0,0,3.6,54.1,2014
595,Melvin Ingram,LAC,LB,9,0,0,0,0,0,0,0,0,4,0,2,0,6,54.1,2014
597,Tarell Brown,LV,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.9,54,2014
598,Rafael Bush,NO,DB,10,0,0,0,0,0,0,0,0,0,0,0,0,5.4,53.5,2014
598,Jaiquawn Jarrett,NYJ,SS,14,0,0,0,0,0,0,0,0,1.5,2,1,1,3.8,53.5,2014
600,Barkevious Mingo,CLE,OLB,15,0,0,0,0,0,0,0,0,2,0,0,1,3.6,53.3,2014
601,Parys Haralson,NO,OLB,16,0,0,0,0,0,0,0,0,3,0,0,1,3.3,53.2,2014
602,Letroy Guion,GB,NT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,3.3,53.1,2014
602,Trent Murphy,WAS,DE,15,0,0,0,0,0,0,0,0,2.5,0,2,1,3.5,53.1,2014
604,Tyrann Mathieu,ARI,S,13,0,0,0,0,0,0,0,0,0,1,0,1,4.1,53,2014
605,Michael Johnson,TB,DE,14,0,0,0,0,0,0,0,0,4,0,2,0,3.8,52.7,2014
606,Sam Shields,GB,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,3.8,52.5,2014
606,Brandon Boykin,PHI,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,3.3,52.5,2014
606,Eric Reid,SF,SS,15,0,0,0,0,0,0,0,0,0,3,0,0,3.5,52.5,2014
609,Jabaal Sheard,CLE,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,3.3,52.1,2014
610,Lardarius Webb,BAL,FS,13,0,0,0,0,0,0,0,0,0,1,0,0,4,52,2014
611,Preston Parker,NYG,WR,16,0,0,0,0,0,36,418,2,0,0,0,0,3.2,51.8,2014
611,Eugene Sims,LAR,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,1,3.2,51.8,2014
613,Jahleel Addae,LAC,SS,11,0,0,0,0,0,0,0,0,1,0,2,1,4.7,51.6,2014
614,Andrew Gachkar,LAC,OLB,15,0,0,0,0,0,0,0,0,1,0,0,1,3.4,51.5,2014
614,Bradley McDougald,TB,SS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.4,51.5,2014
616,Henry Melton,DAL,DT,16,0,0,0,0,0,0,0,0,5,0,0,2,3.2,51.4,2014
617,Matt Elam,BAL,SS,16,0,0,0,0,0,0,0,0,0.5,0,1,0,3.2,51.3,2014
618,Sean Spence,PIT,ILB,16,0,0,0,0,0,0,0,0,1,0,0,1,3.2,51.2,2014
619,Coty Sensabaugh,TEN,CB,13,0,0,0,0,0,0,0,0,1,0,0,0,3.9,51.1,2014
620,Jacquizz Rodgers,ATL,RB,16,0,0,0,217,1,29,173,1,0,0,1,1,3.2,51,2014
620,Antwon Blake,PIT,CB,16,0,0,0,0,0,1,25,0,0,1,1,1,3.2,51,2014
622,Antonio Allen,NYJ,FS,15,0,0,0,0,0,0,0,0,0.5,0,1,0,3.4,50.9,2014
623,Stedman Bailey,LAR,WR,14,0,0,0,13,0,30,435,1,0,0,1,0,3.6,50.8,2014
624,Derrick Shelby,MIA,DE,15,0,0,0,0,0,0,0,0,4,1,0,1,3.4,50.7,2014
625,Joseph Randle,DAL,RB,16,0,0,0,343,3,4,23,0,0,0,0,0,3.2,50.6,2014
626,Travis Benjamin,CLE,WR,16,0,0,0,11,0,18,314,3,0,0,1,1,3.2,50.5,2014
626,James-Michael Johnson,KC,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.2,50.5,2014
626,Leonard Johnson,TB,CB,16,0,0,0,0,0,0,0,0,0,1,3,0,3.2,50.5,2014
626,Shonn Greene,TEN,RB,13,0,0,0,392,2,1,13,0,0,0,0,0,3.9,50.5,2014
630,Derek Anderson,CAR,QB,7,701,5,0,24,0,0,0,0,0,0,0,0,7.2,50.44,2014
631,Jordan Todman,JAX,RB,16,0,0,0,186,1,25,198,1,0,0,0,0,3.2,50.4,2014
632,Andrew Quarless,GB,TE,16,0,0,0,0,0,29,323,3,0,0,0,0,3.1,50.3,2014
633,Will Hill,BAL,SS,10,0,0,0,0,0,0,0,0,0,1,0,0,5,50,2014
633,Louis Murphy,TB,WR,11,0,0,0,0,0,31,380,2,0,0,0,0,4.5,50,2014
635,Kevin Minter,ARI,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.1,49.6,2014
636,Kurt Coleman,KC,FS,15,0,0,0,0,0,0,0,0,0,3,1,1,3.3,49.5,2014
636,Patrick Robinson,NO,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,3.5,49.5,2014
638,Abry Jones,JAX,NT,16,0,0,0,0,0,0,0,0,3,0,1,0,3.1,49.3,2014
639,George Selvie,DAL,DE,16,0,0,0,0,0,0,0,0,3,0,1,1,3.1,49.2,2014
640,Corey Brown,CAR,WR,13,0,0,0,95,0,21,296,2,0,0,0,0,3.8,49.1,2014
640,Marqise Lee,JAX,WR,13,0,0,0,9,0,37,422,1,0,0,0,0,3.8,49.1,2014
642,Arthur Moats,PIT,DE,16,0,0,0,0,0,0,0,0,4,0,2,1,3.1,49,2014
643,Bene' Benwikere,CAR,CB,10,0,0,0,0,0,0,0,0,0,1,1,2,4.8,48.5,2014
644,Mark Herzlich,NYG,ILB,15,0,0,0,0,0,0,0,0,1,0,0,0,3.2,48.2,2014
645,Jared Odrick,MIA,DE,16,0,0,0,0,0,0,0,0,1,0,1,1,3,48.1,2014
646,Robert Alford,ATL,CB,10,0,0,0,0,0,0,0,0,0,3,0,0,4.8,48,2014
646,Stevan Ridley,NE,RB,6,0,0,0,340,2,4,20,0,0,0,0,0,8,48,2014
648,Juwan Thompson,DEN,RB,15,0,0,0,272,3,4,25,0,0,0,0,0,3.2,47.7,2014
648,Brian Robison,MIN,DE,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3,47.7,2014
648,Calvin Pryor,NYJ,SS,16,0,0,0,0,0,0,0,0,0.5,0,0,0,3,47.7,2014
651,Bernard Pierce,BAL,RB,13,0,0,0,363,2,2,13,0,0,0,0,0,3.7,47.6,2014
651,Josh Hill,NO,TE,16,0,0,0,0,0,14,176,5,0,0,0,0,3,47.6,2014
653,Demetrius McCray,JAX,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3,47.5,2014
653,Jason Trusnik,MIA,OLB,16,0,0,0,0,0,0,0,0,0,1,0,2,3,47.5,2014
655,Nate Irving,DEN,ILB,8,0,0,0,0,0,0,0,0,1,0,0,0,5.9,47.3,2014
656,Chris Conte,CHI,FS,12,0,0,0,0,0,0,0,0,0,3,0,0,3.9,47,2014
657,Brandon Williams,BAL,NT,16,0,0,0,0,0,0,0,0,0.5,0,1,1,2.9,46.9,2014
658,Anthony Fasano,KC,TE,15,0,0,0,0,0,25,226,4,0,0,0,0,3.1,46.6,2014
659,Jace Amaro,NYJ,TE,14,0,0,0,0,0,38,345,2,0,0,0,0,3.3,46.5,2014
659,Zac Stacy,LAR,RB,13,0,0,0,293,1,18,152,0,0,0,0,0,3.6,46.5,2014
661,CJ Spiller,BUF,RB,9,0,0,0,299,0,19,125,1,0,0,0,0,5.2,46.4,2014
662,Vince Wilfork,NE,NT,16,0,0,0,0,0,0,0,0,0.5,1,0,0,2.9,46.2,2014
663,Thomas Decoud,CAR,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.1,46,2014
663,Major Wright,TB,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,3.8,46,2014
665,Tommy Kelly,ARI,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.9,45.8,2014
665,Michael Brockers,LAR,DL,16,0,0,0,0,0,0,0,0,2,0,0,1,2.9,45.8,2014
667,Will Compton,WAS,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,45.5,2014
668,Prince Shembo,ATL,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,45,2014
668,Justin Gilbert,CLE,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.2,45,2014
668,Logan Ryan,NE,S,16,0,0,0,0,0,0,0,0,0,2,1,0,2.8,45,2014
671,Randy Starks,MIA,DE,15,0,0,0,0,0,0,0,0,3.5,0,0,1,3,44.9,2014
672,Kamar Aiken,BAL,WR,16,0,0,0,0,0,24,267,3,0,0,0,0,2.8,44.7,2014
672,Ramon Humber,NO,LB,15,0,0,0,0,0,0,0,0,1,0,0,0,3,44.7,2014
674,Damon Harrison,NYJ,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,44.5,2014
674,Brice McCain,PIT,CB,15,0,0,0,0,0,0,0,0,0,3,0,1,3,44.5,2014
674,Dontae Johnson,SF,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44.5,2014
674,Jordan Reed,WAS,TE,11,0,0,0,0,0,50,465,0,0,0,0,0,4,44.5,2014
678,Jaye Howard,KC,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2.8,44.4,2014
679,Melvin White,CAR,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,2.9,44,2014
679,Mathias Kiwanuka,NYG,DE,11,0,0,0,0,0,0,0,0,2.5,0,2,0,4,44,2014
679,Marcus Williams,NYJ,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,5.5,44,2014
682,Earl Mitchell,MIA,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.7,43.7,2014
683,Jim Leonhard,CLE,FS,16,0,0,0,0,0,0,0,0,1,2,0,0,2.7,43.6,2014
684,Michael Vick,NYJ,QB,10,604,3,2,153,0,0,0,0,0,0,0,0,4.3,43.46,2014
685,Donald Brown,LAC,RB,13,0,0,0,223,0,29,211,0,0,0,0,0,3.3,43.4,2014
686,CJ Mosley,DET,DT,15,0,0,0,0,0,0,0,0,2.5,0,1,0,2.9,43.2,2014
686,Nick Perry,GB,OLB,15,0,0,0,0,0,0,0,0,3,0,1,1,2.9,43.2,2014
688,Courtney Upshaw,BAL,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.7,43.1,2014
688,Lamarcus Joyner,LAR,S,10,0,0,0,0,0,0,0,0,1,0,0,0,4.3,43.1,2014
690,John Carlson,ARI,TE,16,0,0,0,0,0,33,350,1,0,0,0,0,2.7,43,2014
691,Chris Polk,PHI,RB,14,0,0,0,172,4,2,16,0,0,0,0,0,3.1,42.8,2014
691,Chris Baker,WAS,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,2.9,42.8,2014
693,Jeff Cumberland,NYJ,TE,16,0,0,0,0,0,23,247,3,0,0,0,0,2.7,42.7,2014
694,Sergio Brown,IND,FS,15,0,0,0,0,0,0,0,0,1,0,0,1,2.8,42.6,2014
695,Terrance Knighton,DEN,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.6,42.3,2014
696,Domata Peko Sr.,CIN,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.6,42,2014
697,K'Waun Williams,CLE,CB,13,0,0,0,0,0,0,0,0,1,0,0,0,3.2,41.6,2014
698,Lance Briggs,CHI,OLB,8,0,0,0,0,0,0,0,0,0,1,1,0,5.2,41.5,2014
698,Davon House,GB,CB,13,0,0,0,0,0,0,0,0,0,1,1,0,3.2,41.5,2014
698,Philip Wheeler,MIA,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,2.8,41.5,2014
698,Pierre Warren,NO,FS,6,0,0,0,0,0,0,0,0,0,2,1,1,6.9,41.5,2014
698,Charles Sims,TB,RB,8,0,0,0,185,1,19,190,0,0,0,0,0,5.2,41.5,2014
698,Akeem Ayers,NE,OLB,11,0,0,0,0,0,0,0,0,4,1,0,0,3.8,41.5,2014
704,Jason Avant,KC,WR,16,0,0,0,1,0,34,353,1,0,0,0,0,2.6,41.4,2014
705,Damaris Johnson,HOU,WR,16,0,0,0,19,0,31,331,1,0,0,0,0,2.6,41,2014
705,Antonio Smith,LV,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,2.6,41,2014
705,Jo-Lonn Dunbar,LAR,OLB,15,0,0,0,0,0,0,0,0,0.5,0,0,0,2.7,41,2014
708,Daniel Thomas,MIA,RB,12,0,0,0,168,2,13,121,0,0,0,0,0,3.4,40.9,2014
708,O'Brien Schofield,SEA,OLB,16,0,0,0,0,0,0,0,0,4,0,0,1,2.6,40.9,2014
710,Daniel Fells,NYG,TE,16,0,0,0,0,0,16,188,4,0,0,0,0,2.6,40.8,2014
711,Anthony Spencer,DAL,OLB,13,0,0,0,0,0,0,0,0,0.5,0,1,1,3.1,40.7,2014
712,Shea McClellin,CHI,LB,12,0,0,0,0,0,0,0,0,1,0,0,0,3.4,40.5,2014
712,Marcus Burley,SEA,CB,13,0,0,0,0,0,0,0,0,1,1,0,0,3.1,40.5,2014
714,Dion Sims,MIA,TE,14,0,0,0,0,0,24,284,2,0,0,0,0,2.9,40.4,2014
715,Darrel Young,WAS,FB,16,0,0,0,22,3,11,81,2,0,0,0,1,2.5,40.3,2014
716,Jonathan Babineaux,ATL,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,2.7,40.2,2014
717,Brice Butler,LV,WR,15,0,0,0,0,0,21,280,2,0,0,0,0,2.7,40,2014
718,Timmy Jernigan,BAL,DT,12,0,0,0,0,0,0,0,0,4,0,0,0,3.3,39.7,2014
718,Victor Cruz,NYG,WR,6,0,0,0,0,0,23,337,1,0,0,0,0,6.6,39.7,2014
720,Sealver Siliga,NE,DT,7,0,0,0,0,0,0,0,0,2.5,0,0,0,5.7,39.6,2014
720,Stevie Brown,NYG,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,39.6,2014
722,Patrick Willis,SF,ILB,6,0,0,0,0,0,0,0,0,0,1,0,0,6.6,39.5,2014
723,Sam Acho,ARI,OLB,16,0,0,0,0,0,0,0,0,1,1,0,0,2.4,39,2014
723,Osi Umenyiora,ATL,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,2.4,39,2014
723,Demontre Hurst,CHI,SS,15,0,0,0,0,0,0,0,0,0,1,1,0,2.6,39,2014
723,DJ Williams,CHI,ILB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.2,39,2014
723,Marcel Reece,LV,FB,15,0,0,0,85,0,37,265,1,0,0,0,0,2.6,39,2014
723,Kevin Williams,SEA,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.4,39,2014
729,Chris Jones,NE,DT,15,0,0,0,0,0,0,0,0,3,0,0,0,2.6,38.7,2014
730,Darryl Morris,HOU,CB,11,0,0,0,0,0,0,0,0,0,1,0,0,3.5,38.5,2014
730,Chykie Brown,NYG,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,2.6,38.5,2014
730,Carlos Rogers,LV,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,5.5,38.5,2014
733,Star Lotulelei,CAR,DT,14,0,0,0,0,0,0,0,0,2,0,0,0,2.7,38.4,2014
734,Billy Winn,CLE,DE,13,0,0,0,0,0,0,0,0,0,1,1,0,2.9,38,2014
734,Brent Celek,PHI,TE,16,0,0,0,0,0,32,340,1,0,0,0,0,2.4,38,2014
734,Ropati Pitoitua,TEN,DE,12,0,0,0,0,0,0,0,0,2,0,0,1,3.2,38,2014
737,Kamerion Wimbley,TEN,OLB,13,0,0,0,0,0,0,0,0,2,0,0,0,2.9,37.9,2014
738,Derek Wolfe,DEN,DE,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.4,37.6,2014
739,Eric Berry,KC,FS,6,0,0,0,0,0,0,0,0,0,0,0,0,6.2,37.5,2014
739,Malcolm Smith,SEA,OLB,14,0,0,0,0,0,0,0,0,0,0,2,0,2.7,37.5,2014
741,Datone Jones,GB,DE,13,0,0,0,0,0,0,0,0,1.5,1,0,0,2.9,37.3,2014
742,Chris Owens,KC,CB,11,0,0,0,0,0,0,0,0,0.5,0,0,1,3.4,37.2,2014
742,Quinton Dial,SF,NT,14,0,0,0,0,0,0,0,0,2,0,0,0,2.7,37.2,2014
744,Trumaine McBride,NYG,CB,6,0,0,0,0,0,0,0,0,1,1,2,1,6.2,37.1,2014
745,Josh Wilson,ATL,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.3,37,2014
745,Stefan Charles,BUF,NT,16,0,0,0,0,0,0,0,0,3,0,0,1,2.3,37,2014
745,Brock Vereen,CHI,FS,16,0,0,0,0,0,0,0,0,0,1,1,0,2.3,37,2014
745,Justin Tuggle,HOU,ILB,16,0,0,0,0,0,0,0,0,0,1,0,1,2.3,37,2014
749,Corey Peters,ATL,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,2.5,36.9,2014
749,Damien Williams,MIA,RB,16,0,0,0,122,0,21,187,1,0,0,1,0,2.3,36.9,2014
749,Vernon Davis,SF,TE,14,0,0,0,4,0,26,245,2,0,0,0,0,2.6,36.9,2014
749,Karl Klug,TEN,DT,16,0,0,0,0,0,1,9,0,2,0,0,0,2.3,36.9,2014
753,Dexter McCluster,TEN,RB,14,0,0,0,131,0,26,197,1,0,0,0,0,2.6,36.8,2014
754,Wes Horton,CAR,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,2.3,36.7,2014
754,Daimion Stafford,TEN,SS,15,0,0,0,0,0,0,0,0,1,1,0,0,2.4,36.7,2014
756,Ricardo Mathews,LAC,DE,12,0,0,0,0,0,0,0,0,1.5,0,2,0,3,36.6,2014
757,Jason Babin,NYJ,OLB,16,0,0,0,0,0,0,0,0,2,0,0,0,2.3,36.5,2014
758,Dan Williams,ARI,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.3,36.4,2014
759,Jonathan Massaquoi,ATL,OLB,15,0,0,0,0,0,0,0,0,2,0,0,0,2.4,36.3,2014
760,Jimmy Smith,BAL,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,4.5,36,2014
760,Aaron Colvin,JAX,CB,6,0,0,0,0,0,0,0,0,0,0,0,1,6,36,2014
762,Brandon Gibson,MIA,WR,14,0,0,0,0,0,29,295,1,0,0,0,0,2.5,35.5,2014
763,Roy Miller,JAX,NT,14,0,0,0,0,0,0,0,0,1,0,0,0,2.5,35.4,2014
763,Brandon Lloyd,SF,WR,14,0,0,0,0,0,14,294,1,0,0,0,0,2.5,35.4,2014
765,Manny Lawson,BUF,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.2,35.3,2014
766,Kyle Rudolph,MIN,TE,9,0,0,0,0,0,24,231,2,0,0,0,0,3.9,35.1,2014
