Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
510,Shaq Lawson,BUF,DE,14,0,0,0,0,0,0,0,0,4,0,2,0,4.6,64.3,2018
511,Chester Rogers,IND,WR,16,0,0,0,-4,0,53,485,2,0,0,0,0,4,64.1,2018
512,Marshawn Lynch,LV,RB,6,0,0,0,376,3,15,84,0,0,0,0,0,10.7,64,2018
512,Cairo Santos,TB,K,9,0,0,0,0,0,0,0,0,0,0,0,0,7.1,64,2018
514,John Ross,CIN,WR,13,0,0,0,9,0,21,210,7,0,0,0,0,4.9,63.9,2018
515,Emmanuel Ogbah,CLE,DE,14,0,0,0,0,0,0,0,0,3,0,0,1,4.6,63.85,2018
516,Jaylen Samuels,PIT,RB,14,0,0,0,256,0,26,199,3,0,0,0,0,4.5,63.5,2018
517,Everson Griffen,MIN,DE,11,0,0,0,0,0,0,0,0,5.5,0,0,0,5.8,63.45,2018
518,Derek Wolfe,DEN,DE,16,0,0,0,0,0,0,0,0,1.5,1,0,1,4,63.35,2018
519,Tyrone Crawford,DAL,DT,15,0,0,0,0,0,0,0,0,5.5,0,1,0,4.2,63.3,2018
520,Takk McKinley,ATL,DE,15,0,0,0,0,0,0,0,0,7.5,0,0,0,4.2,63,2018
520,Jordan Evans,CIN,OLB,14,0,0,0,0,0,0,0,0,1.5,1,0,0,4.5,63,2018
520,Mark Barron,LAR,ILB,12,0,0,0,0,0,0,0,0,1,0,1,0,5.2,63,2018
523,Cameron Brate,TB,TE,16,0,0,0,0,0,30,289,6,0,0,0,0,3.9,62.9,2018
524,Bene' Benwikere,LV,CB,15,0,0,0,0,0,0,0,0,0.5,1,1,0,4.2,62.75,2018
525,Antone Exum,SF,SS,15,0,0,0,0,0,0,0,0,1,1,1,0,4.2,62.6,2018
526,CJ Anderson,LAR,RB,11,0,0,0,403,2,5,41,1,0,0,0,0,5.7,62.4,2018
527,Dean Lowry,GB,DL,16,0,0,0,0,0,0,0,0,3,0,0,1,3.9,62.3,2018
528,Marcus Peters,LAR,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,3.9,62,2018
529,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,43,439,3,0,0,0,0,3.9,61.9,2018
529,Seth Roberts,LV,WR,15,0,0,0,5,0,45,494,2,0,0,0,0,4.1,61.9,2018
531,Corey Graham,PHI,FS,13,0,0,0,0,0,0,0,0,0,1,0,1,4.7,61.5,2018
531,Tashaun Gipson Sr.,JAX,S,16,0,0,0,0,0,0,0,0,0,1,0,0,3.8,61.5,2018
531,Marquel Lee,LV,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61.5,2018
531,Xavier Woods,DAL,S,14,0,0,0,0,0,0,0,0,0,2,0,0,4.4,61.5,2018
535,Lawrence Guy Sr.,NE,DL,16,0,0,0,0,0,0,0,0,1,0,1,0,3.8,61.4,2018
535,Rashaad Penny,SEA,RB,14,0,0,0,419,2,9,75,0,0,0,0,0,4.4,61.4,2018
537,Julius Peppers,CAR,DE,16,0,0,0,0,0,0,0,0,5,0,1,1,3.8,61.2,2018
538,A.J. Bouye,JAX,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4.7,61,2018
538,Marlon Humphrey,BAL,CB,14,0,0,0,0,0,0,0,0,0,2,1,0,4.4,61,2018
538,Josh Jackson,GB,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61,2018
541,Giovani Bernard,CIN,RB,12,0,0,0,211,3,35,218,0,0,0,0,0,5.1,60.9,2018
542,L.J. Fort,PIT,OLB,15,0,0,0,0,0,0,0,0,1,0,0,1,4,60.7,2018
543,Barkevious Mingo,SEA,OLB,16,0,0,0,0,0,0,0,0,1,0,2,1,3.8,60.5,2018
543,Gareon Conley,LV,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,4,60.5,2018
545,Alfred Morris,SF,RB,12,0,0,0,428,2,8,73,0,0,0,0,0,5,60.1,2018
545,Bruce Irvin,ATL,OLB,16,0,0,0,0,0,0,0,0,6.5,0,1,0,3.8,60.1,2018
547,Brandon Carr,BAL,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.8,60,2018
547,Orlando Scandrick,KC,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,4,60,2018
549,Malik Jackson,JAX,DT,16,0,0,0,0,0,0,0,0,3.5,0,0,0,3.7,59.4,2018
549,Chris Conley,KC,WR,16,0,0,0,0,0,32,334,5,0,0,0,0,3.7,59.4,2018
551,Corey Clement,PHI,RB,11,0,0,0,259,2,22,192,0,0,0,0,0,5.4,59.1,2018
552,Spencer Ware,KC,RB,13,0,0,0,246,2,20,224,0,0,0,0,0,4.5,59,2018
552,Robert Nkemdiche,ARI,NT,10,0,0,0,0,0,0,0,0,4.5,0,1,0,5.9,59,2018
552,Michael Davis,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.7,59,2018
555,David Onyemata,NO,DT,16,0,0,0,0,0,0,0,0,4.5,0,1,0,3.7,58.75,2018
556,Javorius Allen,BAL,RB,14,0,0,0,110,3,35,196,2,0,0,0,0,4.2,58.6,2018
556,Nevin Lawson,DET,CB,15,0,0,0,0,0,0,0,0,1,0,0,0,3.9,58.6,2018
558,Briean Boddy-Calhoun,CLE,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.7,58.5,2018
558,Erik Harris,LV,S,16,0,0,0,0,0,0,0,0,0,2,0,0,3.7,58.5,2018
560,Tedric Thompson,SEA,FS,14,0,0,0,0,0,0,0,0,0,1,1,0,4.1,58,2018
560,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,37,2,10,5,3.6,58,2018
562,Bilal Nichols,CHI,DT,14,0,0,0,0,0,0,0,0,3,0,2,1,4.1,57.95,2018
563,Kareem Martin,NYG,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.6,57.8,2018
564,Vic Beasley Jr.,ATL,OLB,16,0,0,0,0,0,0,0,0,5,0,0,1,3.6,57.6,2018
565,Kwon Alexander,TB,LB,6,0,0,0,0,0,0,0,0,1,0,2,0,9.6,57.5,2018
565,Darryl Roberts,NYJ,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.6,57.5,2018
567,Dallas Goedert,PHI,TE,16,0,0,0,0,0,33,334,4,0,0,0,0,3.6,57.4,2018
568,Shelby Harris,DEN,DT,16,0,0,0,0,0,0,0,0,1.5,1,0,0,3.6,57.3,2018
568,A'Shawn Robinson,DET,DL,13,0,0,0,0,0,0,0,0,1,0,1,1,4.4,57.3,2018
570,Darius Philon,LAC,DT,16,0,0,0,0,0,0,0,0,4,0,1,0,3.6,57.25,2018
571,Reggie Gilbert,GB,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.6,57.2,2018
572,Ronald Darby,PHI,CB,9,0,0,0,0,0,0,0,0,0,1,0,0,6.3,57,2018
573,Stephen Weatherly,MIN,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,3.6,56.9,2018
574,Alex Okafor,NO,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,3.5,56.7,2018
575,Robert Alford,ATL,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.8,56.5,2018
576,D.J. Hayden,JAX,CB,10,0,0,0,0,0,0,0,0,1,1,0,0,5.6,56.1,2018
577,Anthony Harris,MIN,S,15,0,0,0,0,0,0,0,0,0,3,0,0,3.7,56,2018
578,Deatrich Wise Jr.,NE,DL,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,55.55,2018
579,Terrance Mitchell,CLE,CB,8,0,0,0,0,0,0,0,0,0,1,2,1,6.9,55.5,2018
579,Theo Riddick,DET,RB,14,0,0,0,171,0,61,384,0,0,0,0,0,4,55.5,2018
579,Andrew Adams,TB,SS,13,0,0,0,0,0,0,0,0,0,4,0,0,4.3,55.5,2018
579,Jimmy Smith,BAL,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.6,55.5,2018
583,Dont'a Hightower,NE,LB,15,0,0,0,0,0,0,0,0,1,1,0,1,3.7,55.4,2018
584,Isaac Rochell,LAC,DE,16,0,0,0,0,0,0,0,0,5,1,0,0,3.5,55.3,2018
584,Josh Jones,GB,S,13,0,0,0,0,0,0,0,0,1,0,0,0,4.3,55.3,2018
586,Casey Hayward,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,55,2018
586,Duron Harmon,NE,S,16,0,0,0,0,0,0,0,0,0,4,0,1,3.4,55,2018
586,Eric Murray,KC,S,15,0,0,0,0,0,0,0,0,0,1,0,0,3.7,55,2018
586,Josey Jewell,DEN,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,55,2018
590,Karl Joseph,LV,S,13,0,0,0,0,0,0,0,0,2,1,0,0,4.2,54.9,2018
591,Jarius Wright,CAR,WR,16,0,0,0,39,0,43,447,1,0,0,0,0,3.4,54.6,2018
591,Eddie Goldman,CHI,NT,16,0,0,0,0,0,0,0,0,3,0,0,1,3.4,54.6,2018
593,Hardy Nickerson,CIN,ILB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.4,54.5,2018
594,Jesse James,PIT,TE,16,0,0,0,0,0,30,423,2,0,0,0,0,3.4,54.3,2018
594,Michael Brockers,LAR,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,3.4,54.3,2018
596,Tom Johnson,MIN,DT,14,0,0,0,0,0,0,0,0,4.5,0,0,2,3.9,54.25,2018
596,Joey Bosa,LAC,OLB,7,0,0,0,0,0,0,0,0,5.5,0,0,1,7.8,54.25,2018
598,Marcus Davenport,NO,OLB,13,0,0,0,0,0,0,0,0,4.5,0,1,0,4.2,54.15,2018
599,Duke Riley,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,54,2018
599,Brent Grimes,TB,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,4.2,54,2018
599,Xavier Rhodes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.9,54,2018
602,Quinton Jefferson,SEA,DL,16,0,0,0,0,0,0,0,0,3,0,0,1,3.4,53.9,2018
603,Jamison Crowder,WAS,WR,9,0,0,0,30,0,29,388,2,0,0,0,0,6,53.8,2018
603,Davon Godchaux,MIA,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,3.4,53.8,2018
605,Gerald Everett,LAR,TE,16,0,0,0,16,0,33,320,3,0,0,0,0,3.4,53.6,2018
606,Xavier Williams,KC,DT,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.3,53.2,2018
606,Taron Johnson,BUF,CB,11,0,0,0,0,0,0,0,0,1,1,1,0,4.8,53.2,2018
608,Greg Olsen,CAR,TE,9,0,0,0,0,0,27,291,4,0,0,0,0,5.9,53.1,2018
608,Aldrick Robinson,MIN,WR,14,0,0,0,0,0,17,231,5,0,0,0,0,3.8,53.1,2018
610,Kamu Grugier-Hill,PHI,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,3.3,53,2018
611,Demarcus Robinson,KC,WR,16,0,0,0,0,0,22,288,4,0,0,0,0,3.3,52.8,2018
612,Trent Murphy,BUF,DE,13,0,0,0,0,0,0,0,0,4,0,2,1,4,52.6,2018
613,Gerald Hodges,ARI,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5,2018
613,William Jackson,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5,2018
613,Isaiah Johnson,TB,FS,15,0,0,0,0,0,0,0,0,0,1,0,1,3.5,52.5,2018
616,Maurice Hurst II,LV,DT,13,0,0,0,0,0,0,0,0,4,0,1,0,4,52.3,2018
617,Benjamin Watson,NO,TE,16,0,0,0,0,0,35,400,2,0,0,0,0,3.2,52,2018
617,Dre Kirkpatrick,CIN,CB,13,0,0,0,0,0,0,0,0,0,0,0,1,4,52,2018
619,Akeem Spence,MIA,DL,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5,2018
619,Christian Kirksey,CLE,LB,7,0,0,0,0,0,0,0,0,0,2,0,1,7.4,51.5,2018
621,Dalvin Tomlinson,NYG,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,3.2,51.4,2018
622,Keelan Cole Sr.,JAX,WR,16,0,0,0,0,0,38,491,1,0,0,0,0,3.2,51.1,2018
623,Trae Waynes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.6,51,2018
624,Eric Wilson,MIN,LB,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,50.8,2018
625,Vernon Davis,WAS,TE,14,0,0,0,0,0,25,367,2,0,0,0,0,3.6,50.7,2018
626,Chris Thompson,WAS,RB,10,0,0,0,178,0,41,268,1,0,0,0,0,5.1,50.6,2018
626,Taywan Taylor,TEN,WR,13,0,0,0,0,0,37,466,1,0,0,0,0,3.9,50.6,2018
628,Carlton Davis III,TB,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,3.9,50.5,2018
629,Zach Zenner,DET,RB,8,0,0,0,265,3,7,56,0,0,0,0,0,6.3,50.1,2018
630,Malik Hooker,IND,S,14,0,0,0,0,0,0,0,0,0,2,0,1,3.6,50,2018
630,Kentrell Brice,GB,SS,14,0,0,0,0,0,0,0,0,1,0,0,0,3.6,50,2018
632,Phillip Dorsett,NE,WR,16,0,0,0,29,0,32,290,3,0,0,0,0,3.1,49.9,2018
633,Devontae Booker,DEN,RB,16,0,0,0,183,1,38,275,0,0,0,0,0,3.1,49.8,2018
634,Josh Johnson,WAS,QB,4,590,3,4,120,1,0,0,0,0,0,0,0,12.4,49.6,2018
635,Jalen Mills,PHI,DB,8,0,0,0,0,0,0,0,0,0,0,0,0,6.2,49.5,2018
635,Coty Sensabaugh,PIT,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.3,49.5,2018
637,Kerry Wynn,NYG,DE,14,0,0,0,0,0,0,0,0,1.5,0,2,0,3.5,49.4,2018
638,Bilal Powell,NYJ,RB,7,0,0,0,343,0,11,110,1,0,0,0,0,7,49.3,2018
639,Andrew Billings,CIN,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3.1,48.95,2018
640,Quincy Enunwa,NYJ,WR,11,0,0,0,0,0,38,449,1,0,0,0,0,4.4,48.9,2018
640,Nicholas Morrow,LV,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.1,48.9,2018
642,Blake Jarwin,DAL,TE,16,0,0,0,0,0,27,307,3,0,0,0,0,3,48.7,2018
643,K'Waun Williams,SF,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.5,48.5,2018
643,Tramon Williams,GB,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,3,48.5,2018
645,Kenneth Dixon,BAL,RB,6,0,0,0,333,2,6,51,0,0,0,0,0,8.1,48.4,2018
645,Dontrelle Inman,IND,WR,9,0,0,0,0,0,28,304,3,0,0,0,0,5.4,48.4,2018
647,Randall Cobb,GB,WR,9,0,0,0,0,0,38,383,2,0,0,0,0,5.4,48.3,2018
648,Avonte Maddox,PHI,CB,13,0,0,0,0,0,0,0,0,0.5,2,1,0,3.7,48.1,2018
649,Jimmy Garoppolo,SF,QB,3,718,5,3,33,0,0,0,0,0,0,0,0,16,48.02,2018
650,Barry Church,JAX,SS,11,0,0,0,0,0,0,0,0,1,1,0,0,4.4,48,2018
650,Denzel Perryman,LAC,LB,9,0,0,0,0,0,0,0,0,0,1,0,0,5.3,48,2018
652,Shaquil Barrett,DEN,OLB,13,0,0,0,0,0,0,0,0,3,0,0,0,3.7,47.8,2018
653,Antonio Morrison,GB,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,3,47.6,2018
654,Rashaan Evans,TEN,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.2,47.5,2018
655,Antonio Gates,LAC,TE,16,0,0,0,0,0,28,333,2,0,0,0,0,3,47.3,2018
656,Richard Sherman,SF,CB,14,0,0,0,0,0,0,0,0,1,0,0,1,3.4,47.2,2018
656,Markus Golden,ARI,LB,11,0,0,0,0,0,0,0,0,2.5,0,0,0,4.3,47.2,2018
658,Ryan Smith,TB,CB,16,0,0,0,0,0,0,0,0,0,1,0,1,2.9,47,2018
659,Rafael Bush,BUF,DB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,3.1,46.95,2018
660,Jaron Brown,SEA,WR,15,0,0,0,0,0,14,166,5,0,0,0,0,3.1,46.6,2018
661,Brian Orakpo,TEN,OLB,13,0,0,0,0,0,0,0,0,1.5,0,0,1,3.6,46.5,2018
661,Jaquiski Tartt,SF,S,8,0,0,0,0,0,0,0,0,0,1,0,0,5.8,46.5,2018
661,Derrick Kindred,CLE,FS,16,0,0,0,0,0,0,0,0,0,1,1,0,2.9,46.5,2018
664,Ty Montgomery II,BAL,WR,13,0,0,0,188,1,25,235,0,0,0,0,0,3.6,46.3,2018
665,Breshad Perriman,CLE,WR,10,0,0,0,2,0,16,340,2,0,0,0,0,4.6,46.2,2018
666,Justin Jackson,LAC,RB,9,0,0,0,206,2,15,135,0,0,0,0,0,5.1,46.1,2018
667,Darren Sproles,PHI,RB,6,0,0,0,120,1,15,160,2,0,0,0,0,7.7,46,2018
667,Will Parks,DEN,S,16,0,0,0,0,0,0,0,0,0,1,1,0,2.9,46,2018
669,Da'Shawn Hand,DET,DT,13,0,0,0,0,0,0,0,0,3,0,1,1,3.5,45.9,2018
670,Deone Bucannon,ARI,ILB,13,0,0,0,0,0,0,0,0,1,0,1,1,3.5,45.8,2018
670,Kapri Bibbs,GB,RB,12,0,0,0,103,3,16,115,1,0,0,0,0,3.8,45.8,2018
672,Clayton Fejedelem,CIN,S,16,0,0,0,6,0,0,0,0,0,0,2,1,2.8,45.6,2018
673,Ben Gedeon,MIN,OLB,15,0,0,0,0,0,0,0,0,0,0,1,0,3,45.5,2018
673,Jordan Thomas,HOU,LB,16,0,0,0,0,0,20,215,4,0,0,0,0,2.8,45.5,2018
673,Daryl Worley,LV,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,4.6,45.5,2018
676,Austin Calitro,SEA,ILB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.8,45.3,2018
676,Ian Thomas,CAR,TE,16,0,0,0,0,0,36,333,2,0,0,0,0,2.8,45.3,2018
678,Tajae Sharpe,TEN,WR,16,0,0,0,16,0,26,316,2,0,0,0,0,2.8,45.2,2018
679,Andre Branch,MIA,DE,14,0,0,0,0,0,0,0,0,1.5,0,1,1,3.2,45.1,2018
680,Uchenna Nwosu,LAC,LB,16,0,0,0,0,0,0,0,0,3.5,0,0,0,2.8,45.05,2018
681,Jacquizz Rodgers,TB,RB,16,0,0,0,106,1,38,304,0,0,0,0,0,2.8,45,2018
681,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,13,14,4,3,2.8,45,2018
683,Damion Square,LAC,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,2.8,44.95,2018
684,Nick Vannett,SEA,TE,15,0,0,0,0,0,29,269,3,0,0,0,0,3,44.9,2018
685,Damien Wilson,DAL,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.8,44.8,2018
685,Breeland Speaks,KC,DE,16,0,0,0,0,0,0,0,0,1.5,0,1,2,2.8,44.8,2018
687,Preston Brown,CIN,OLB,7,0,0,0,0,0,0,0,0,0,2,0,0,6.4,44.5,2018
688,Jordan Wilkins,IND,RB,16,0,0,0,336,1,16,85,0,0,0,0,0,2.8,44.1,2018
689,Kelvin Benjamin,KC,WR,15,0,0,0,0,0,25,380,1,0,0,0,0,2.9,44,2018
689,Holton Hill,MIN,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44,2018
689,Sharrod Neasman,ATL,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44,2018
692,Brandon Mebane,LAC,DT,12,0,0,0,0,0,0,0,0,1,0,1,0,3.7,43.9,2018
693,Jonnu Smith,TEN,TE,13,0,0,0,0,0,20,258,3,0,0,0,0,3.4,43.8,2018
694,Troy Hill,LAR,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,2.7,43.5,2018
695,Sharif Finch,TEN,DE,15,0,0,0,0,0,0,0,0,1.5,0,2,1,2.9,43.45,2018
696,Antwaun Woods,DAL,DT,15,0,0,0,0,0,0,0,0,1.5,0,1,1,2.9,43.3,2018
696,Arden Key,LV,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.7,43.3,2018
698,Chase Edmonds,ARI,RB,16,0,0,0,208,2,20,103,0,0,0,0,0,2.7,43.1,2018
698,Jermaine Kearse,NYJ,WR,14,0,0,0,0,0,37,371,1,0,0,0,0,3.1,43.1,2018
700,Kyle Emanuel,LAC,OLB,16,0,0,0,0,0,0,0,0,1,0,0,1,2.7,43,2018
700,D.J. Reed,SF,CB,15,0,0,0,0,0,0,0,0,1,0,1,0,2.9,43,2018
702,Marcus Maye,NYJ,S,6,0,0,0,0,0,0,0,0,0.5,1,1,0,7.1,42.8,2018
703,Anthony Levine Sr.,BAL,DB,16,0,0,0,0,0,0,0,0,1,1,0,0,2.7,42.7,2018
704,Geronimo Allison,GB,WR,5,0,0,0,0,0,20,303,2,0,0,0,0,8.5,42.3,2018
705,Frankie Luvu,NYJ,LB,14,0,0,0,0,0,0,0,0,3,0,0,0,3,42.2,2018
706,Tae Davis,NYG,LB,14,0,0,0,0,0,0,0,0,2,0,0,0,3,42.1,2018
707,Roy Robertson-Harris,CHI,DL,16,0,0,0,0,0,0,0,0,3,0,0,0,2.6,42,2018
707,Jordan Matthews,PHI,TE,14,0,0,0,0,0,20,300,2,0,0,0,0,3,42,2018
709,Neville Hewitt,NYJ,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.6,41.7,2018
710,Allen Hurns,DAL,WR,16,0,0,0,0,0,20,295,2,0,0,0,0,2.6,41.5,2018
710,Greg Stroman Jr.,WAS,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,2.8,41.5,2018
710,Ramik Wilson,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41.5,2018
713,Tyrod Taylor,CLE,QB,4,473,2,2,125,1,0,0,0,0,0,0,0,10.4,41.42,2018
714,Ronnie Harrison Jr.,JAX,S,14,0,0,0,0,0,0,0,0,1,1,0,0,3,41.4,2018
715,Tyler Higbee,LAR,TE,16,0,0,0,0,0,24,292,2,0,0,0,0,2.6,41.2,2018
716,DJ Reader,HOU,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.6,41,2018
716,Nickell Robey-Coleman,LAR,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.6,41,2018
716,Johnathan Hankins,LV,DT,15,0,0,0,0,0,0,0,0,0,0,0,2,2.7,41,2018
716,Tony Brown,GB,CB,10,0,0,0,0,0,0,0,0,0,0,1,0,4.1,41,2018
720,Maliek Collins,DAL,DT,13,0,0,0,0,0,0,0,0,3,0,0,1,3.1,40.9,2018
721,Michael Johnson,CIN,DE,15,0,0,0,0,0,0,0,0,0.5,1,0,0,2.7,40.5,2018
721,Marcell Dareus,JAX,DT,15,0,0,0,0,0,0,0,0,2,0,1,0,2.7,40.5,2018
723,Ricky Seals-Jones,ARI,TE,15,0,0,0,0,0,34,343,1,0,0,0,0,2.7,40.3,2018
724,Solomon Thomas,SF,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.2,2018
725,Jeff Heuerman,DEN,TE,11,0,0,0,0,0,31,281,2,0,0,0,0,3.6,40.1,2018
725,Vita Vea,TB,DL,13,0,0,0,0,0,0,0,0,3,0,0,0,3.1,40.1,2018
727,Zach Pascal,IND,WR,16,0,0,0,10,0,27,268,2,0,0,0,0,2.5,39.8,2018
727,Adam Butler,NE,DT,16,0,0,0,0,0,0,0,0,3,0,2,0,2.5,39.8,2018
729,Tavon Wilson,DET,SS,15,0,0,0,7,0,0,0,0,1,0,0,0,2.6,39.6,2018
730,Frostee Rucker,LV,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,2.6,39.5,2018
730,Levi Wallace,BUF,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,5.6,39.5,2018
732,Ryan Grant,IND,WR,14,0,0,0,0,0,35,334,1,0,0,0,0,2.8,39.4,2018
733,Kyle Love,CAR,NT,16,0,0,0,0,0,0,0,0,1.5,0,2,2,2.5,39.35,2018
734,Jakeem Grant Sr.,MIA,WR,10,0,0,0,5,0,21,268,2,0,0,0,0,3.9,39.3,2018
735,Kemoko Turay,IND,DL,14,0,0,0,0,0,0,0,0,4,0,1,0,2.8,39.25,2018
736,Paul Richardson,WAS,WR,7,0,0,0,9,0,20,262,2,0,0,0,0,5.6,39.1,2018
737,Nick Perry,GB,OLB,9,0,0,0,0,0,0,0,0,1.5,0,2,0,4.3,39.05,2018
738,Zane Gonzalez,ARI,K,7,0,0,0,0,0,0,0,0,0,0,0,0,5.6,39,2018
738,M.J. Stewart,TB,S,11,0,0,0,0,0,0,0,0,0,0,0,0,3.5,39,2018
738,J.C. Jackson,NE,CB,13,0,0,0,0,0,0,0,0,0,3,0,0,3,39,2018
741,Trevon Coley,CLE,DL,16,0,0,0,0,0,0,0,0,0.5,0,0,1,2.4,38.7,2018
742,Cody Kessler,JAX,QB,5,709,2,2,123,0,0,0,0,0,0,0,0,7.7,38.66,2018
743,Anthony Chickillo,PIT,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,2,2.4,38.55,2018
744,Dion Jordan,SEA,DE,12,0,0,0,0,0,0,0,0,1.5,0,1,0,3.2,38.5,2018
744,Phillip Gaines,CLE,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38.5,2018
744,Matthew Adams,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.4,38.5,2018
747,Jay Ajayi,PHI,RB,4,0,0,0,184,3,5,20,0,0,0,0,0,9.6,38.4,2018
748,Aaron Lynch,CHI,OLB,13,0,0,0,0,0,0,0,0,3,1,0,0,2.9,38.1,2018
749,Harrison Phillips,BUF,DL,16,0,0,0,0,0,0,0,0,0,0,0,2,2.4,38,2018
749,Bashaud Breeland,GB,CB,7,0,0,0,0,0,0,0,0,0,2,0,1,5.4,38,2018
751,Kamalei Correa,TEN,OLB,13,0,0,0,0,0,0,0,0,3.5,0,1,0,2.9,37.9,2018
751,Jordan Lucas,KC,SS,16,0,0,0,0,0,0,0,0,1,1,0,0,2.4,37.9,2018
753,Shaun Dion Hamilton,WAS,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.4,37.7,2018
753,Sherrick McManis,CHI,DB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.5,37.7,2018
755,Derek Barnett,PHI,DE,6,0,0,0,0,0,0,0,0,2.5,0,0,0,6.3,37.65,2018
756,DaQuan Jones,TEN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.3,37.5,2018
756,Jordan Phillips,BUF,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,2.3,37.5,2018
756,Ahkello Witherspoon,SF,DB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.7,37.5,2018
756,Mike Hughes,MIN,CB,6,0,0,0,0,0,0,0,0,0,1,1,0,6.2,37.5,2018
760,Kyle Juszczyk,SF,FB,16,0,0,0,30,0,30,324,1,0,0,0,0,2.3,37.4,2018
761,Tim Patrick,DEN,WR,16,0,0,0,17,0,23,315,1,0,0,0,0,2.3,37.2,2018
762,Terrelle Pryor,BUF,WR,8,0,0,0,-1,0,16,252,2,0,0,0,0,4.6,37.1,2018
763,DeVante Parker,MIA,WR,11,0,0,0,0,0,24,309,1,0,0,0,0,3.4,36.9,2018
764,Steve McLendon,NYJ,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.3,36.85,2018
