Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
254,Eddy Piñeiro,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.2,100,2019
254,Dustin Hopkins,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.2,100,2019
256,Randall Cobb,DAL,WR,15,0,0,0,11,0,55,828,3,0,0,1,0,6.7,99.9,2019
256,Erik Harris,LV,S,16,0,0,0,4,0,0,0,0,0,3,0,0,6.2,99.9,2019
258,Royce Freeman,DEN,RB,16,0,0,0,496,3,43,256,1,0,0,0,0,6.2,99.2,2019
259,Kevin Byard,TEN,S,16,0,0,0,0,0,1,11,0,0,5,0,0,6.2,99.1,2019
260,Thomas Davis Sr.,LAC,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,6.2,99.05,2019
261,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,6.2,99,2019
261,Jacksonville Jaguars,JAX,DST,16,0,0,0,0,0,0,0,0,47,10,14,9,6.2,99,2019
261,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,39,7,12,10,6.2,99,2019
261,Denver Broncos,DEN,DST,16,0,0,0,0,0,0,0,0,40,10,9,6,6.2,99,2019
265,Adrian Amos,GB,S,16,0,0,0,0,0,0,0,0,1,2,0,0,6.2,98.9,2019
266,Jonathan Allen,WAS,DT,15,0,0,0,0,0,0,0,0,6,0,1,1,6.6,98.65,2019
267,Tre'Davious White,BUF,CB,15,0,0,0,0,0,0,0,0,1,6,1,0,6.6,98.4,2019
268,Diontae Johnson,PIT,WR,16,0,0,0,41,0,59,680,5,0,0,0,0,6.1,98.1,2019
269,Stephen Hauschka,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.1,98,2019
270,Marcus Peters,BAL,CB,16,0,0,0,0,0,0,0,0,0,5,0,1,6.1,97.5,2019
271,Nick Kwiatkoski,CHI,ILB,16,0,0,0,0,0,0,0,0,3,1,1,0,6.1,97.4,2019
272,Anthony Barr,MIN,LB,14,0,0,0,0,0,0,0,0,1.5,1,1,1,7,97.3,2019
273,Melvin Ingram,LAC,LB,13,0,0,0,0,0,0,0,0,7,1,0,1,7.5,97.05,2019
274,Terrell Edmunds,PIT,S,16,0,0,0,0,0,0,0,0,0,0,0,0,6,96.5,2019
275,Mark Barron,PIT,ILB,15,0,0,0,0,0,0,0,0,3,1,0,1,6.4,96.1,2019
276,Jon Bostic,WAS,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,6,96,2019
277,Hunter Henry,LAC,TE,12,0,0,0,0,0,55,652,5,0,0,0,0,7.9,95.2,2019
278,Eric Weddle,LAR,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,5.9,95,2019
279,Jabrill Peppers,NYG,DB,11,0,0,0,0,0,0,0,0,0,1,3,0,8.6,94.75,2019
280,Chris Jones,KC,DT,13,0,0,0,0,0,0,0,0,9,0,1,1,7.3,94.5,2019
281,Zach Pascal,IND,WR,16,0,0,0,16,0,41,607,5,0,0,0,0,5.9,94.3,2019
282,Everson Griffen,MIN,DE,15,0,0,0,0,0,0,0,0,8,1,0,0,6.3,94.1,2019
283,Atlanta Falcons,ATL,DST,16,0,0,0,0,0,0,0,0,28,12,17,7,5.9,94,2019
284,Ha Ha Clinton-Dix,CHI,SS,16,0,0,0,0,0,0,0,0,0,2,0,2,5.8,93.5,2019
285,Mike Hilton,PIT,CB,16,0,0,0,0,0,0,0,0,1.5,1,1,1,5.8,93,2019
286,Jadeveon Clowney,SEA,OLB,13,0,0,0,0,0,0,0,0,3,1,4,2,7.1,92.9,2019
287,DeMarcus Lawrence,DAL,DE,16,0,0,0,0,0,0,0,0,5,0,2,2,5.8,92.4,2019
287,Dre Greenlaw,SF,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,5.8,92.4,2019
289,Neville Hewitt,NYJ,LB,12,0,0,0,0,0,0,0,0,3,2,0,0,7.7,92.3,2019
290,A.J. Klein,NO,ILB,15,0,0,0,0,0,0,0,0,2.5,1,1,1,6.1,92.2,2019
291,Washington Commanders,WAS,DST,16,0,0,0,0,0,0,0,0,46,13,16,9,5.8,92,2019
292,Von Miller,DEN,LB,15,0,0,0,0,0,0,0,0,8,0,0,0,6.1,91.75,2019
293,Tyler Higbee,LAR,TE,15,0,0,0,0,0,69,734,3,0,0,0,0,6.1,91.4,2019
294,Daniel Carlson,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91,2019
294,Carolina Panthers,CAR,DST,16,0,0,0,0,0,0,0,0,53,14,8,7,5.7,91,2019
296,Montez Sweat,WAS,DE,16,0,0,0,0,0,0,0,0,7,0,2,0,5.7,90.8,2019
297,Dede Westbrook,JAX,WR,15,0,0,0,27,0,66,660,3,0,0,0,0,6,90.7,2019
298,LeSean McCoy,KC,RB,13,0,0,0,465,4,28,181,1,0,0,0,0,7,90.6,2019
298,Anthony Hitchens,KC,LB,15,0,0,0,0,0,0,0,0,2,0,1,0,6,90.6,2019
300,Teddy Bridgewater,NO,QB,9,1384,9,2,31,0,0,0,0,0,0,0,0,10.1,90.46,2019
301,Vic Beasley Jr.,ATL,OLB,16,0,0,0,0,0,0,0,0,8,0,2,0,5.6,90.4,2019
302,Levi Wallace,BUF,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.6,90,2019
302,Houston Texans,HOU,DST,16,0,0,0,0,0,0,0,0,31,12,13,10,5.6,90,2019
304,James Burgess Jr.,NYJ,ILB,10,0,0,0,0,0,0,0,0,0.5,1,1,1,9,89.95,2019
305,Terrell Suggs,KC,DE,15,0,0,0,0,0,0,0,0,6.5,0,4,1,6,89.75,2019
306,James Washington,PIT,WR,15,0,0,0,0,0,44,735,3,0,0,0,0,6,89.5,2019
307,Mychal Kendricks,SEA,OLB,14,0,0,0,0,0,0,0,0,3,1,1,0,6.4,89.4,2019
308,Mack Wilson Sr.,CLE,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,5.6,89.3,2019
309,Kareem Jackson,DEN,S,13,0,0,0,0,0,0,0,0,0,2,1,0,6.8,89,2019
310,Ndamukong Suh,TB,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,4,5.5,88.7,2019
311,Jarrod Wilson,JAX,FS,16,0,0,0,0,0,0,0,0,0,2,1,0,5.5,88.5,2019
311,Eric Rowe,MIA,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,5.5,88.5,2019
311,Ricardo Allen,ATL,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,5.5,88.5,2019
314,Jordan Phillips,BUF,DT,16,0,0,0,0,0,0,0,0,9.5,0,1,0,5.5,88.15,2019
315,Carlton Davis III,TB,CB,14,0,0,0,0,0,0,0,0,0,1,1,1,6.3,88,2019
316,Mecole Hardman Jr.,KC,WR,16,0,0,0,17,0,26,538,6,0,0,0,0,5.5,87.5,2019
316,Anthony Harris,MIN,S,14,0,0,0,0,0,0,0,0,0,6,0,1,6.2,87.5,2019
318,Kenny Vaccaro,TEN,SS,16,0,0,0,0,0,0,0,0,1,1,0,0,5.4,87.1,2019
319,Bruce Irvin,CAR,OLB,13,0,0,0,0,0,0,0,0,8.5,0,1,1,6.7,87.05,2019
320,Byron Murphy Jr.,ARI,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,5.4,87,2019
320,Cleveland Browns,CLE,DST,16,0,0,0,0,0,0,0,0,38,14,10,6,5.4,87,2019
322,David Mayo,NYG,LB,16,0,0,0,0,0,0,0,0,2,0,0,1,5.4,86.85,2019
323,Dallas Goedert,PHI,TE,15,0,0,0,0,0,58,607,5,0,0,0,0,5.8,86.7,2019
324,Sammy Watkins,KC,WR,14,0,0,0,12,0,52,673,3,0,0,0,0,6.2,86.5,2019
324,Janoris Jenkins,NO,CB,15,0,0,0,0,0,0,0,0,0,5,0,0,5.8,86.5,2019
326,Chuck Clark,BAL,S,16,0,0,0,0,0,0,0,0,1,1,2,0,5.4,86.3,2019
327,Sean Lee,DAL,OLB,16,0,0,0,0,0,0,0,0,1,1,0,0,5.4,86.2,2019
328,Xavier Woods,DAL,S,15,0,0,0,0,0,0,0,0,0,2,2,1,5.7,86,2019
328,Sam Ficken,NYJ,K,15,0,0,0,0,0,0,0,0,0,0,0,0,5.7,86,2019
328,Chase McLaughlin,IND,K,11,0,0,0,0,0,0,0,0,0,0,0,0,7.8,86,2019
328,Younghoe Koo,ATL,K,8,0,0,0,0,0,0,0,0,0,0,0,0,10.8,86,2019
332,DeAndre Washington,LV,RB,16,0,0,0,387,3,36,292,0,0,0,0,0,5.4,85.9,2019
333,Myles Garrett,CLE,DE,10,0,0,0,0,0,0,0,0,10,0,1,0,8.6,85.8,2019
334,Sheldon Richardson,CLE,DT,16,0,0,0,0,0,0,0,0,3,0,3,0,5.4,85.7,2019
335,Gus Edwards,BAL,RB,16,0,0,0,711,2,7,45,0,0,0,0,0,5.4,85.6,2019
336,Chidobe Awuzie,DAL,CB,16,0,0,0,0,0,0,0,0,0,1,0,1,5.3,85.5,2019
337,Ronnie Harrison Jr.,JAX,S,14,0,0,0,0,0,0,0,0,2,2,0,1,6.1,85.1,2019
338,Marcus Mariota,TEN,QB,7,1203,7,2,129,0,0,0,0,0,0,0,0,12.1,85.02,2019
339,Jaire Alexander,GB,CB,16,0,0,0,0,0,0,0,0,0,2,1,1,5.3,85,2019
339,Charvarius Ward,KC,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,5.3,85,2019
339,Mike Gesicki,MIA,TE,16,0,0,0,0,0,51,570,5,0,0,0,0,5.3,85,2019
339,William Fuller V,HOU,WR,11,0,0,0,0,0,49,670,3,0,0,0,0,7.7,85,2019
343,Tarik Cohen,CHI,RB,16,0,0,0,213,0,79,456,3,0,0,0,0,5.3,84.9,2019
344,Joe Flacco,DEN,QB,8,1822,6,5,20,0,0,0,0,0,0,0,0,10.6,84.88,2019
345,Sterling Shepard,NYG,WR,10,0,0,0,72,0,57,576,3,0,0,0,0,8.5,84.8,2019
345,Jourdan Lewis,DAL,CB,16,0,0,0,0,0,0,0,0,4,2,0,1,5.3,84.8,2019
347,Devin McCourty,NE,DB,16,0,0,0,0,0,0,0,0,0,5,2,1,5.3,84.5,2019
347,Hunter Renfrow,LV,WR,13,0,0,0,0,0,49,605,4,0,0,0,0,6.5,84.5,2019
349,Shaq Lawson,BUF,DE,15,0,0,0,0,0,0,0,0,6.5,0,1,0,5.6,84.45,2019
350,Adam Thielen,MIN,WR,10,0,0,0,6,1,30,418,6,0,0,0,0,8.4,84.4,2019
350,Alec Ogletree,NYG,ILB,13,0,0,0,0,0,0,0,0,1,1,0,0,6.5,84.4,2019
352,Bradley McDougald,SEA,SS,15,0,0,0,0,0,0,0,0,0.5,2,1,1,5.6,84.35,2019
353,Matt Breida,SF,RB,13,0,0,0,623,1,19,120,1,0,0,0,0,6.5,84.3,2019
354,Ryan Anderson,WAS,OLB,16,0,0,0,0,0,0,0,0,4,0,5,2,5.3,84.2,2019
355,Justin Reid,HOU,S,15,0,0,0,0,0,0,0,0,0,2,0,1,5.6,84,2019
355,Los Angeles Chargers,LAC,DST,16,0,0,0,0,0,0,0,0,30,11,5,4,5.2,84,2019
357,Kenny Clark,GB,DL,16,0,0,0,0,0,0,0,0,6,0,1,0,5.2,83.65,2019
358,Micah Hyde,BUF,S,16,0,0,0,0,0,0,0,0,0,1,2,1,5.2,83.5,2019
358,Rodney McLeod Jr.,PHI,S,16,0,0,0,0,0,0,0,0,1,2,2,0,5.2,83.5,2019
360,Derek Barnett,PHI,DE,14,0,0,0,0,0,0,0,0,6.5,0,2,0,6,83.35,2019
361,James Bradberry,CAR,CB,15,0,0,0,0,0,0,0,0,1,3,0,0,5.6,83.3,2019
362,Taysom Hill,NO,QB,16,55,0,0,156,1,19,234,6,0,0,0,0,5.2,83.2,2019
363,Kenny Moore II,IND,CB,11,0,0,0,0,0,0,0,0,2.5,2,0,1,7.5,83,2019
364,Clay Matthews,LAR,OLB,13,0,0,0,0,0,0,0,0,8,0,2,0,6.4,82.85,2019
365,Tre Boston,CAR,FS,16,0,0,0,0,0,0,0,0,0,3,0,0,5.2,82.5,2019
365,Richard Sherman,SF,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,5.5,82.5,2019
367,Jason Pierre-Paul,TB,OLB,10,0,0,0,0,0,0,0,0,8.5,0,2,0,8.2,82.2,2019
368,Marcus Williams,NO,S,15,0,0,0,0,0,0,0,0,0,4,1,0,5.5,82,2019
368,New York Giants,NYG,DST,16,0,0,0,0,0,0,0,0,36,10,9,6,5.1,82,2019
370,Damien Wilson,KC,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,5.1,81.95,2019
371,Frank Gore,BUF,RB,16,0,0,0,599,2,13,100,0,0,0,0,0,5.1,81.9,2019
372,Mario Addison,CAR,DE,15,0,0,0,0,0,0,0,0,9.5,0,2,0,5.5,81.85,2019
373,Haason Reddick,ARI,LB,16,0,0,0,0,0,0,0,0,1,0,0,1,5.1,81.5,2019
374,Eddie Jackson,CHI,DB,16,0,0,0,0,0,0,0,0,1,2,1,1,5.1,81.1,2019
375,Trae Waynes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,2,1,5.8,81,2019
376,Shelby Harris,DEN,DT,16,0,0,0,0,0,0,0,0,6,0,1,0,5,80.8,2019
377,Larry Ogunjobi,CLE,DT,15,0,0,0,0,0,0,0,0,5.5,0,0,0,5.4,80.5,2019
378,Samson Ebukam,LAR,DE,16,0,0,0,0,0,0,0,0,4.5,0,1,2,5,80.2,2019
379,T.Y. Hilton,IND,WR,10,0,0,0,0,0,45,501,5,0,0,0,0,8,80.1,2019
379,Kenny Stills,HOU,WR,13,0,0,0,0,0,40,561,4,0,0,0,0,6.2,80.1,2019
381,Brian Poole,NYJ,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,5.7,80,2019
381,Jordan Whitehead,TB,S,14,0,0,0,0,0,0,0,0,0,1,0,1,5.7,80,2019
381,Detroit Lions,DET,DST,16,0,0,0,0,0,0,0,0,28,7,17,12,5,80,2019
384,Patrick Onwuasor,BAL,OLB,14,0,0,0,0,0,0,0,0,3,0,1,0,5.7,79.8,2019
385,Jordan Jenkins,NYJ,DE,14,0,0,0,0,0,0,0,0,8,0,2,0,5.7,79.7,2019
386,Justin Coleman,DET,CB,16,0,0,0,0,0,0,0,0,0,1,3,1,5,79.5,2019
387,Alshon Jeffery,PHI,WR,10,0,0,0,2,1,43,490,4,0,0,0,0,7.9,79.2,2019
388,Fletcher Cox,PHI,DT,16,0,0,0,0,0,0,0,0,3.5,0,3,1,4.9,79.15,2019
389,Trent Murphy,BUF,DE,16,0,0,0,0,0,0,0,0,5,1,2,2,4.9,78.7,2019
390,Danny Amendola,DET,WR,15,19,1,0,0,0,62,678,1,0,0,0,0,5.2,78.56,2019
391,Nicholas Morrow,LV,LB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.9,78,2019
392,Ifeadi Odenigbo,MIN,DE,14,0,0,0,0,0,0,0,0,7,0,1,2,5.6,77.7,2019
393,Jarrad Davis,DET,ILB,11,0,0,0,0,0,0,0,0,2,0,1,2,7,77.5,2019
394,Lorenzo Alexander,BUF,OLB,16,0,0,0,0,0,0,0,0,2,0,1,0,4.8,77.3,2019
395,Lawrence Guy Sr.,NE,DL,16,0,0,0,0,0,0,0,0,3,1,0,2,4.8,77.1,2019
396,Damontae Kazee,ATL,S,16,0,0,0,0,0,0,0,0,0,3,1,0,4.8,77,2019
396,Adam Vinatieri,IND,K,12,0,0,0,0,0,0,0,0,0,0,0,0,6.4,77,2019
398,Jason Witten,DAL,TE,16,0,0,0,0,0,63,529,4,0,0,0,0,4.8,76.9,2019
399,Dwayne Haskins,WAS,QB,9,1365,7,7,101,0,0,0,0,0,0,0,0,8.5,76.7,2019
400,Darren Fells,HOU,TE,16,0,0,0,0,0,34,341,7,0,0,0,0,4.8,76.1,2019
401,Brian Burns,CAR,OLB,16,0,0,0,0,0,0,0,0,7.5,0,1,1,4.7,75.9,2019
402,Anthony Miller,CHI,WR,16,0,0,0,-1,0,52,656,2,0,0,0,0,4.7,75.5,2019
402,Xavier Rhodes,MIN,CB,15,0,0,0,0,0,0,0,0,0,0,2,0,5,75.5,2019
402,Brandin Cooks,LAR,WR,14,0,0,0,52,0,42,583,2,0,0,0,0,5.4,75.5,2019
402,Vernon Hargreaves III,HOU,CB,15,0,0,0,0,0,0,0,0,0,1,0,1,5,75.5,2019
406,Lorenzo Carter,NYG,OLB,15,0,0,0,0,0,0,0,0,4.5,0,1,0,5,75.45,2019
407,Jurrell Casey,TEN,DE,14,0,0,0,0,0,0,0,0,5,0,1,2,5.4,75.2,2019
408,Kerryon Johnson,DET,RB,8,0,0,0,403,3,10,127,1,0,0,0,0,9.4,75,2019
409,Michael Bennett,DAL,DE,15,0,0,0,0,0,0,0,0,6.5,0,0,0,5,74.95,2019
410,Kyle Rudolph,MIN,TE,16,0,0,0,0,0,39,367,6,0,0,0,0,4.7,74.7,2019
411,Desmond King,LAC,CB,15,0,0,0,0,0,0,0,0,2.5,0,1,1,4.9,74.2,2019
411,Tony Pollard,DAL,RB,15,0,0,0,455,2,15,107,1,0,0,0,0,4.9,74.2,2019
411,Nik Needham,MIA,CB,12,0,0,0,0,0,0,0,0,1,2,1,0,6.2,74.2,2019
414,Danny Trevathan,CHI,ILB,9,0,0,0,0,0,0,0,0,1,0,1,0,8.2,74.1,2019
414,Rex Burkhead,NE,RB,13,0,0,0,302,3,27,279,0,0,0,0,0,5.7,74.1,2019
416,Rashaan Melvin,DET,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,5.7,74,2019
417,Bobby Okereke,IND,ILB,16,0,0,0,0,0,0,0,0,1,0,2,1,4.6,73.2,2019
417,Sean Murphy-Bunting,TB,CB,16,0,0,0,0,0,0,0,0,1,3,1,0,4.6,73.2,2019
419,Drue Tranquill,LAC,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,4.9,73,2019
420,Boston Scott,PHI,RB,11,0,0,0,245,5,24,204,0,0,0,0,0,6.6,72.9,2019
421,Patrick Peterson,ARI,CB,10,0,0,0,0,0,0,0,0,1,2,1,0,7.3,72.8,2019
422,Javon Hargrave,PIT,DL,16,0,0,0,0,0,0,0,0,4,0,1,0,4.5,72.65,2019
423,Darryl Roberts,NYJ,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,5.6,72.5,2019
423,Marcus Davenport,NO,OLB,13,0,0,0,0,0,0,0,0,6,0,3,0,5.6,72.5,2019
425,Corey Davis,TEN,WR,15,0,0,0,0,0,43,601,2,0,0,0,0,4.8,72.1,2019
426,Michael Brockers,LAR,DL,16,0,0,0,0,0,0,0,0,3,0,0,0,4.5,72.05,2019
427,Tashaun Gipson Sr.,HOU,S,14,0,0,0,0,0,0,0,0,0,3,0,0,5.1,72,2019
427,C.J. Gardner-Johnson,NO,S,16,0,0,0,0,0,0,0,0,0,1,1,1,4.5,72,2019
429,Damarious Randall,CLE,CB,11,0,0,0,0,0,0,0,0,2.5,0,0,0,6.5,71.8,2019
429,Phillip Dorsett,NE,WR,14,0,0,0,21,0,29,397,5,0,0,0,0,5.1,71.8,2019
429,Vince Biegel,MIA,OLB,13,0,0,0,0,0,0,0,0,2.5,1,0,0,5.5,71.8,2019
432,Greg Olsen,CAR,TE,14,0,0,0,0,0,52,597,2,0,0,0,0,5.1,71.7,2019
433,Derek Wolfe,DEN,DE,12,0,0,0,0,0,0,0,0,7,0,1,0,6,71.6,2019
434,K'Waun Williams,SF,CB,15,0,0,0,0,0,0,0,0,1,2,3,0,4.8,71.55,2019
435,Ross Cockrell,CAR,CB,14,0,0,0,0,0,0,0,0,0,2,0,0,5.1,71.5,2019
435,Vernon Butler,CAR,DT,14,0,0,0,0,0,0,0,0,6,0,3,0,5.1,71.5,2019
435,Denzel Perryman,LAC,LB,14,0,0,0,0,0,0,0,0,0,1,1,0,5.1,71.5,2019
435,Jimmie Ward,SF,S,13,0,0,0,0,0,0,0,0,1,0,0,0,5.5,71.5,2019
439,Earl Thomas III,BAL,FS,15,0,0,0,0,0,0,0,0,2,2,1,1,4.7,71.2,2019
439,JuJu Smith-Schuster,PIT,WR,12,0,0,0,0,0,42,552,3,0,0,0,0,5.9,71.2,2019
441,Isaiah Oliver,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.4,71,2019
441,Rock Ya-Sin,IND,CB,15,0,0,0,0,0,0,0,0,0,1,0,1,4.7,71,2019
441,Aldrick Rosas,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.4,71,2019
441,Noah Fant,DEN,TE,16,0,0,0,-12,0,40,562,3,0,0,0,0,4.4,71,2019
445,Nick Williams,CHI,DL,16,0,0,0,0,0,0,0,0,6,0,0,2,4.4,70.8,2019
445,Chase Edmonds,ARI,RB,13,0,0,0,303,4,12,105,1,0,0,0,0,5.4,70.8,2019
447,Leighton Vander Esch,DAL,LB,9,0,0,0,0,0,0,0,0,0.5,0,1,0,7.9,70.7,2019
448,Tre Herndon,JAX,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,4.4,70.5,2019
449,Davon Godchaux,MIA,DL,16,0,0,0,0,0,0,0,0,2,0,0,0,4.4,70.45,2019
450,Jahlani Tavai,DET,LB,15,0,0,0,0,0,0,0,0,2,1,1,0,4.7,70.4,2019
451,J.J. Watt,HOU,DE,8,0,0,0,0,0,0,0,0,4,0,1,2,8.8,70.35,2019
452,Juan Thornhill,KC,S,16,0,0,0,0,0,0,0,0,0,3,0,0,4.4,70,2019
452,A.J. Bouye,JAX,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,5,70,2019
452,Montae Nicholson,WAS,SS,13,0,0,0,0,0,0,0,0,0,2,0,2,5.4,70,2019
452,Shaquill Griffin,SEA,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,5,70,2019
452,Carl Nassib,TB,OLB,14,0,0,0,0,0,0,0,0,6,0,1,1,5,70,2019
452,Clelin Ferrell,LV,DL,15,0,0,0,0,0,0,0,0,4.5,0,0,1,4.7,70,2019
452,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,32,9,9,6,4.4,70,2019
459,Jonnu Smith,TEN,TE,16,0,0,0,78,0,35,439,3,0,0,0,0,4.4,69.7,2019
460,Bashaud Breeland,KC,CB,16,0,0,0,0,0,0,0,0,0,2,0,2,4.3,69.5,2019
460,Steven Sims,WAS,WR,16,0,0,0,85,1,34,310,4,0,0,0,0,4.3,69.5,2019
460,Steven Nelson,PIT,CB,15,0,0,0,0,0,0,0,0,0,1,0,1,4.6,69.5,2019
460,Marshon Lattimore,NO,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,5,69.5,2019
460,Daryl Worley,LV,CB,15,0,0,0,0,0,0,0,0,0,1,0,1,4.6,69.5,2019
465,John Simon,NE,DE,16,0,0,0,0,0,0,0,0,4,1,1,0,4.3,69.4,2019
466,Denzel Ward,CLE,CB,12,0,0,0,0,0,0,0,0,0,2,0,1,5.8,69,2019
467,Demarcus Robinson,KC,WR,16,0,0,0,0,0,32,449,4,0,0,0,0,4.3,68.9,2019
468,Jack Doyle,IND,TE,16,0,0,0,0,0,43,448,4,0,0,0,0,4.3,68.8,2019
469,Marcus Maye,NYJ,S,16,0,0,0,0,0,0,0,0,0,1,0,0,4.3,68.5,2019
470,Eric Wilson,MIN,LB,16,0,0,0,0,0,0,0,0,3,0,0,0,4.3,68.4,2019
470,Ed Oliver,BUF,DT,16,0,0,0,0,0,0,0,0,5,0,1,0,4.3,68.4,2019
472,Darnell Savage,GB,S,14,0,0,0,0,0,0,0,0,0,2,2,0,4.9,68,2019
472,Drew Lock,DEN,QB,5,1020,7,3,72,0,0,0,0,0,0,0,0,13.6,68,2019
474,Myles Jack,JAX,LB,11,0,0,0,0,0,0,0,0,0.5,1,0,0,6.2,67.9,2019
475,Kendrick Bourne,SF,WR,16,0,0,0,0,0,30,358,5,0,0,0,0,4.2,67.8,2019
475,Allen Lazard,GB,WR,12,0,0,0,21,0,35,477,3,0,0,0,0,5.6,67.8,2019
477,Brandon Carr,BAL,CB,16,0,0,0,0,0,0,0,0,2,0,0,0,4.2,67.5,2019
478,T.J. Carrie,CLE,CB,16,0,0,0,0,0,0,0,0,1,1,1,1,4.2,67.3,2019
478,Rashaad Penny,SEA,RB,10,0,0,0,370,3,8,83,1,0,0,0,0,6.7,67.3,2019
480,Emmanuel Ogbah,KC,DE,10,0,0,0,0,0,0,0,0,5.5,0,1,0,6.7,67.25,2019
481,Khari Willis,IND,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,4.8,67,2019
481,John Ross,CIN,WR,8,0,0,0,4,0,28,506,3,0,0,0,0,8.4,67,2019
481,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,31,11,9,5,4.2,67,2019
481,Arizona Cardinals,ARI,DST,16,0,0,0,0,0,0,0,0,40,7,20,10,4.2,67,2019
485,Nigel Bradham,PHI,ILB,12,0,0,0,0,0,0,0,0,0,1,0,1,5.5,66.5,2019
485,Germaine Pratt,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.2,66.5,2019
487,Brennan Scarlett,HOU,LB,15,0,0,0,0,0,0,0,0,3.5,0,2,0,4.4,66.45,2019
488,Danny Shelton,NE,NT,16,0,0,0,0,0,0,0,0,3,0,1,0,4.2,66.4,2019
489,Vince Williams,PIT,ILB,14,0,0,0,0,0,0,0,0,2.5,0,0,0,4.7,65.8,2019
490,Dalvin Tomlinson,NYG,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,4.1,65.7,2019
490,DJ Reader,HOU,DT,15,0,0,0,0,0,0,0,0,2.5,0,0,0,4.4,65.7,2019
492,Jeff Heath,DAL,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,5,65.5,2019
492,Bradley Roby,HOU,CB,10,0,0,0,0,0,0,0,0,1,2,1,0,6.6,65.5,2019
494,Evan Engram,NYG,TE,8,0,0,0,7,0,44,467,3,0,0,0,0,8.2,65.4,2019
495,Tanoh Kpassagnon,KC,DE,16,0,0,0,0,0,0,0,0,4,0,1,1,4.1,65.2,2019
496,Mohamed Sanu,NE,WR,15,0,0,0,11,0,59,520,2,0,0,0,0,4.3,65.1,2019
497,Pierre Desir,IND,CB,12,0,0,0,0,0,0,0,0,0,3,0,0,5.4,65,2019
498,Daniel Sorensen,KC,S,16,0,0,0,0,0,0,0,0,0,2,0,0,4,64.5,2019
498,DeAndre Baker,NYG,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4,64.5,2019
500,Kareem Hunt,CLE,RB,8,0,0,0,179,2,37,285,1,0,0,0,0,8,64.4,2019
501,Willie Snead IV,BAL,WR,16,0,0,0,2,0,31,339,5,0,0,0,0,4,64.1,2019
502,Tyus Bowser,BAL,OLB,16,0,0,0,0,0,0,0,0,5,0,1,1,4,64,2019
502,Ryan Griffin,NYJ,TE,13,0,0,0,0,0,34,320,5,0,0,0,0,4.9,64,2019
502,Chris Harris Jr.,DEN,S,16,0,0,0,0,0,0,0,0,0,1,1,0,4,64,2019
505,D.J. Hayden,JAX,CB,15,0,0,0,0,0,0,0,0,2,0,1,1,4.2,63.7,2019
506,Tyler Eifert,CIN,TE,16,0,0,0,0,0,43,436,3,0,0,0,0,4,63.6,2019
507,Prince Amukamara,CHI,CB,15,0,0,0,0,0,0,0,0,0,0,1,1,4.2,63.5,2019
507,Christian Wilkins,MIA,DT,16,0,0,0,0,0,1,1,1,2,0,0,0,4,63.5,2019
