Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
509,Dante Fowler Jr.,ATL,DE,14,0,0,0,0,0,0,0,0,4.5,0,3,0,4.6,64.9,2021
509,Khalil Herbert,CHI,RB,17,0,0,0,433,2,14,96,0,0,0,0,0,3.8,64.9,2021
509,Ernest Jones,LAR,LB,15,0,0,0,0,0,0,0,0,1,2,0,0,4.3,64.9,2021
512,Frankie Luvu,CAR,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,3,4,64.5,2021
513,Justin Jackson,LAC,RB,14,0,0,0,364,2,22,178,0,0,0,0,0,4.6,64.2,2021
514,Laviska Shenault Jr.,JAX,WR,16,0,0,0,41,0,63,619,0,0,0,0,0,4,64,2021
515,Mario Addison,BUF,DE,17,0,0,0,0,0,0,0,0,7,0,2,0,3.8,63.9,2021
516,Derrick Brown,CAR,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,4,63.8,2021
517,Jarran Reed,KC,NT,17,0,0,0,0,0,0,0,0,2.5,0,2,1,3.7,63.6,2021
518,Anthony Harris,PHI,S,14,0,0,0,0,0,0,0,0,0,1,0,0,4.5,63.5,2021
518,DeVante Parker,MIA,WR,10,0,0,0,0,0,40,515,2,0,0,0,0,6.4,63.5,2021
520,Calais Campbell,BAL,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,1,4.2,63.35,2021
521,Rashaan Evans,TEN,ILB,12,0,0,0,0,0,0,0,0,0,2,1,1,5.2,63,2021
522,Ronnie Harrison Jr.,CLE,S,12,0,0,0,0,0,0,0,0,1,1,0,0,5.2,62.8,2021
523,Deatrich Wise Jr.,NE,DL,16,0,0,0,0,0,0,0,0,3,0,1,0,3.9,62.75,2021
524,Lonnie Johnson Jr.,HOU,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,4.5,62.5,2021
524,Danielle Hunter,MIN,OLB,7,0,0,0,0,0,0,0,0,6,0,0,0,8.9,62.5,2021
524,Cameron Dantzler,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.5,62.5,2021
527,Lawrence Guy Sr.,NE,DL,17,0,0,0,0,0,0,0,0,1.5,0,0,1,3.7,62.4,2021
528,Dont'a Hightower,NE,LB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,4.2,62.35,2021
529,Samson Ebukam,SF,DE,17,0,0,0,0,0,0,0,0,4.5,0,1,0,3.7,62.15,2021
530,Ugo Amadi,SEA,S,17,0,0,0,0,0,0,0,0,0,1,1,0,3.6,62,2021
530,George Odum,IND,S,17,0,0,0,0,0,0,0,0,0,1,1,1,3.6,62,2021
530,Atlanta Falcons,ATL,DST,17,0,0,0,0,0,0,0,0,18,12,14,8,3.6,62,2021
533,Vita Vea,TB,DL,16,0,0,0,0,0,0,0,0,4,0,0,1,3.9,61.7,2021
534,Freddie Swain,SEA,WR,17,0,0,0,32,0,25,343,4,0,0,0,0,3.6,61.5,2021
534,Eli Apple,CIN,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.8,61.5,2021
536,Julian Okwara,DET,LB,13,0,0,0,0,0,0,0,0,5,1,1,1,4.7,61.3,2021
537,Davon Godchaux,NE,DL,17,0,0,0,0,0,0,0,0,1,0,1,0,3.6,61.2,2021
537,Cole Kmet,CHI,TE,17,0,0,0,0,0,60,612,0,0,0,0,0,3.6,61.2,2021
539,Amani Hooker,TEN,DB,12,0,0,0,0,0,1,6,0,0,1,1,0,5.1,61.1,2021
540,Isaiah Rodgers Sr.,IND,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,3.6,61,2021
540,Jaquiski Tartt,SF,S,14,0,0,0,0,0,0,0,0,0,0,0,0,4.4,61,2021
540,Marquez Valdes-Scantling,GB,WR,11,0,0,0,0,0,26,430,3,0,0,0,0,5.5,61,2021
540,DeAndre Houston-Carson,CHI,S,13,0,0,0,0,0,0,0,0,0,1,0,2,4.7,61,2021
544,Reggie Ragland,NYG,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,3.6,60.5,2021
544,Henry Ruggs III,LV,WR,7,0,0,0,16,0,24,469,2,0,0,0,0,8.6,60.5,2021
544,Jordan Howard,PHI,RB,7,0,0,0,406,3,2,19,0,0,0,0,0,8.6,60.5,2021
547,Joshua Palmer,LAC,WR,17,0,0,0,6,0,33,353,4,0,0,0,0,3.5,59.9,2021
547,Ben Niemann,KC,LB,17,0,0,0,0,0,0,0,0,1,0,0,2,3.5,59.9,2021
549,Ndamukong Suh,TB,NT,17,0,0,0,0,0,0,0,0,6,0,0,1,3.5,59.8,2021
549,Alex Collins,SEA,RB,11,0,0,0,411,2,9,87,0,0,0,0,0,5.4,59.8,2021
551,Damontae Kazee,DAL,S,17,0,0,0,0,0,0,0,0,0,2,2,0,3.5,59.5,2021
551,Casey Hayward,LV,CB,17,0,0,0,0,0,0,0,0,0,1,0,0,3.5,59.5,2021
553,Tarell Basham,DAL,DE,17,0,0,0,0,0,0,0,0,3.5,0,1,1,3.5,59,2021
553,Dean Marlowe,DET,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,3.7,59,2021
553,New York Jets,NYJ,DST,17,0,0,0,0,0,0,0,0,33,7,13,7,3.5,59,2021
556,DeMarcus Lawrence,DAL,DE,7,0,0,0,0,0,0,0,0,3,1,2,0,8.4,58.9,2021
556,Zay Jones,LV,WR,17,0,0,0,3,0,47,546,1,0,0,0,0,3.5,58.9,2021
558,William Gholston,TB,DL,17,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,58.85,2021
559,Olamide Zaccheaus,ATL,WR,17,0,0,0,2,0,31,406,3,0,0,0,0,3.5,58.8,2021
560,Jamison Crowder,NYJ,WR,12,0,0,0,0,0,51,447,2,0,0,0,0,4.9,58.7,2021
561,A.J. Parker,DET,DB,13,0,0,0,0,0,0,0,0,0,1,1,0,4.5,58.5,2021
562,Jauan Jennings,SF,WR,16,0,0,0,0,0,24,282,5,0,0,0,0,3.6,58.2,2021
563,James Pierre,PIT,CB,17,0,0,0,0,0,0,0,0,0,1,3,0,3.4,58,2021
563,Janoris Jenkins,TEN,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.1,58,2021
563,Brett Maher,NO,K,8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,58,2021
563,Detroit Lions,DET,DST,17,0,0,0,0,0,0,0,0,30,11,10,8,3.4,58,2021
567,Troy Hill,CLE,CB,12,0,0,0,0,0,0,0,0,2,0,0,0,4.8,57.8,2021
568,Jaylon Johnson,CHI,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,3.8,57.5,2021
568,Rashod Bateman,BAL,WR,12,0,0,0,0,0,46,515,1,0,0,0,0,4.8,57.5,2021
570,Angelo Blackson,CHI,DL,17,0,0,0,0,0,0,0,0,2.5,1,0,0,3.4,57.45,2021
570,Solomon Thomas,LV,DL,17,0,0,0,0,0,0,0,0,3.5,0,2,0,3.4,57.45,2021
572,Kwity Paye,IND,DE,15,0,0,0,0,0,0,0,0,4,0,1,2,3.8,57.3,2021
573,Marcus Epps,PHI,S,16,0,0,0,0,0,0,0,0,0,1,0,0,3.6,57,2021
573,Asante Samuel Jr.,LAC,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.8,57,2021
573,Greedy Williams,CLE,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,3.6,57,2021
576,Frank Clark,KC,OLB,14,0,0,0,0,0,0,0,0,4.5,0,2,0,4.1,56.85,2021
577,Montez Sweat,WAS,DE,10,0,0,0,0,0,0,0,0,5,0,3,0,5.7,56.7,2021
578,Poona Ford,SEA,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,3.3,56.65,2021
578,Arden Key,SF,OLB,17,0,0,0,0,0,0,0,0,6.5,0,0,0,3.3,56.65,2021
580,Michael Gallup,DAL,WR,9,0,0,0,0,0,35,445,2,0,0,0,0,6.3,56.5,2021
580,Zach Pascal,IND,WR,16,0,0,0,21,0,38,384,3,0,0,0,0,3.5,56.5,2021
580,DeAndre Carter,WAS,WR,17,0,0,0,89,0,24,296,3,0,0,0,0,3.3,56.5,2021
580,Emmanuel Moseley,SF,CB,11,0,0,0,0,0,0,0,0,0,1,0,1,5.1,56.5,2021
580,Evan Engram,NYG,TE,15,0,0,0,-3,0,46,408,3,0,0,0,0,3.8,56.5,2021
585,Rudy Ford,JAX,S,15,0,0,0,0,0,0,0,0,0.5,1,0,0,3.8,56.25,2021
586,Derek Barnett,PHI,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,3.5,56.2,2021
586,Samaje Perine,CIN,RB,16,0,0,0,246,1,27,196,1,0,0,0,0,3.5,56.2,2021
586,Tashaun Gipson Sr.,CHI,S,12,0,0,0,0,0,0,0,0,1,2,0,1,4.7,56.2,2021
589,Malcom Brown,JAX,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,3.3,56.1,2021
590,DeSean Jackson,LV,WR,16,0,0,0,4,0,20,454,2,0,0,0,0,3.5,55.8,2021
591,Tre'Quan Smith,NO,WR,11,0,0,0,0,0,32,377,3,0,0,0,0,5.1,55.7,2021
592,Mo Alie-Cox,IND,TE,17,0,0,0,0,0,24,316,4,0,0,0,0,3.3,55.6,2021
593,Patrick Peterson,MIN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4.3,55.5,2021
593,Malcolm Smith,CLE,OLB,15,0,0,0,0,0,0,0,0,0,2,0,0,3.7,55.5,2021
595,Foster Moreau,LV,TE,17,0,0,0,0,0,30,373,3,0,0,1,1,3.3,55.3,2021
596,Rondale Moore,ARI,WR,14,0,0,0,76,0,54,435,1,0,0,0,0,3.9,55.1,2021
596,Duke Johnson,MIA,RB,5,0,0,0,330,3,4,41,0,0,0,0,0,11,55.1,2021
598,Carlton Davis III,TB,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5.5,55,2021
598,Rodney McLeod Jr.,PHI,S,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55,2021
598,Marco Wilson,ARI,CB,14,0,0,0,0,0,0,0,0,0,0,2,0,3.9,55,2021
598,Kristian Fulton,TEN,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55,2021
598,Riley Patterson,DET,K,7,0,0,0,0,0,0,0,0,0,0,0,0,7.9,55,2021
603,Harrison Phillips,BUF,DL,14,0,0,0,0,0,0,0,0,1,0,0,1,3.9,54.5,2021
603,Tevaughn Campbell,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,2,1,3.4,54.5,2021
603,Shaquill Griffin,JAX,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54.5,2021
603,Ronald Darby,DEN,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,5,54.5,2021
603,Austin Hooper,CLE,TE,16,0,0,0,0,0,38,345,3,0,0,0,0,3.4,54.5,2021
603,Tre'Von Moehrig,LV,S,17,0,0,0,0,0,0,0,0,0,1,0,0,3.2,54.5,2021
609,Geno Smith,SEA,QB,4,702,5,1,42,1,0,0,0,0,0,0,0,13.6,54.28,2021
610,Al Woods,SEA,DL,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.4,54.25,2021
611,Pete Werner,NO,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.6,54,2021
611,Rashad Fenton,KC,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54,2021
613,Dontrell Hilliard,TEN,RB,8,0,0,0,350,2,19,87,0,0,0,0,0,6.7,53.7,2021
614,Arthur Maulet,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53.5,2021
615,Maliek Collins,HOU,DT,15,0,0,0,0,0,0,0,0,2.5,1,0,1,3.5,53.2,2021
616,Anthony Nelson,TB,OLB,17,0,0,0,0,0,0,0,0,5,0,0,1,3.1,53,2021
616,Matt Ammendola,NYJ,K,11,0,0,0,0,0,0,0,0,0,0,0,0,4.8,53,2021
616,Christian Barmore,NE,DL,17,0,0,0,0,0,0,0,0,1.5,0,0,0,3.1,53,2021
619,Joe Tryon-Shoyinka,TB,OLB,17,0,0,0,0,0,0,0,0,4,0,0,0,3.1,52.7,2021
620,Kyle Fuller,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5,2021
621,Roy Robertson-Harris,JAX,DL,14,0,0,0,0,0,0,0,0,3,0,0,0,3.7,52.3,2021
622,Kenny Golladay,NYG,WR,14,0,0,0,0,0,37,521,0,0,0,0,0,3.7,52.1,2021
623,Jalen Mills,NE,DB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.2,52,2021
624,Justin Jones,LAC,DT,11,0,0,0,0,0,0,0,0,3,0,0,2,4.7,51.9,2021
625,Ryan Neal,SEA,S,16,0,0,0,0,0,0,0,0,1,0,0,0,3.2,51.6,2021
625,Josh Reynolds,DET,WR,12,0,0,0,0,0,29,396,2,0,0,0,0,4.3,51.6,2021
627,Osa Odighizuwa,DAL,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5,2021
627,Steven Nelson,PHI,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.2,51.5,2021
627,Linval Joseph,LAC,DT,14,0,0,0,0,0,0,0,0,1,0,0,0,3.7,51.5,2021
627,William Jackson,WAS,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.3,51.5,2021
627,Ameer Abdullah,CAR,RB,17,0,0,0,166,0,38,289,1,0,0,0,0,3,51.5,2021
627,Tavon Young,BAL,DB,17,0,0,0,0,0,0,0,0,2,1,0,0,3,51.5,2021
633,Tre'Davious White,BUF,CB,11,0,0,0,0,0,0,0,0,0.5,1,1,1,4.7,51.3,2021
634,Jonathon Cooper,DEN,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.2,51.2,2021
635,T.Y. Hilton,IND,WR,10,0,0,0,0,0,23,331,3,0,0,0,0,5.1,51.1,2021
636,Kerry Hyder Jr.,SEA,DL,15,0,0,0,0,0,0,0,0,1.5,0,0,2,3.4,50.95,2021
637,Keelan Cole Sr.,NYJ,WR,15,0,0,0,0,0,28,449,1,0,0,0,0,3.4,50.9,2021
638,Drew Lock,DEN,QB,6,787,2,2,53,2,1,1,0,0,0,0,0,8.5,50.88,2021
639,Quincy Roche,NYG,OLB,14,0,0,0,0,0,0,0,0,2.5,0,1,0,3.6,50.7,2021
640,Nico Collins,HOU,WR,14,0,0,0,0,0,33,446,1,0,0,0,0,3.6,50.6,2021
641,Neville Hewitt,HOU,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,3,50.5,2021
642,Willie Gay,KC,LB,12,0,0,0,0,0,0,0,0,0.5,2,0,0,4.2,50.35,2021
643,Myles Bryant,NE,DB,12,0,0,0,0,0,0,0,0,1,1,1,0,4.2,50.3,2021
644,Jack Doyle,IND,TE,17,0,0,0,0,0,29,302,3,0,0,0,0,3,50.2,2021
644,Grover Stewart,IND,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,3,50.2,2021
644,Malik McDowell,CLE,DT,15,0,0,0,0,0,0,0,0,3,0,0,1,3.3,50.2,2021
644,Devin Duvernay,BAL,WR,16,0,0,0,50,1,33,272,2,0,0,0,0,3.1,50.2,2021
648,Christian Covington,LAC,DL,16,0,0,0,0,0,0,0,0,1,0,1,0,3.1,50.1,2021
649,Baron Browning,DEN,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.6,50,2021
649,M.J. Stewart,CLE,S,13,0,0,0,0,0,0,0,0,0,0,1,0,3.8,50,2021
649,Khalil Mack,CHI,OLB,7,0,0,0,0,0,0,0,0,6,0,0,1,7.1,50,2021
652,Xavier Rhodes,IND,CB,13,0,0,0,0,0,0,0,0,0,1,0,1,3.8,49.5,2021
652,Jayon Brown,TEN,LB,10,0,0,0,0,0,0,0,0,0,1,0,0,5,49.5,2021
654,Julio Jones,TEN,WR,10,0,0,0,0,0,31,434,1,0,0,0,0,4.9,49.4,2021
654,Laquon Treadwell,JAX,WR,12,0,0,0,0,0,33,434,1,0,0,0,0,4.1,49.4,2021
656,David Johnson,HOU,RB,13,0,0,0,228,0,32,225,1,0,0,0,0,3.8,49.3,2021
657,Austin Bryant,DET,DL,14,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,49.05,2021
658,Sheldon Rankins,NYJ,DT,16,0,0,0,0,0,0,0,0,3,0,0,2,3.1,49,2021
658,Allen Robinson II,CHI,WR,12,0,0,0,0,0,38,410,1,0,0,0,0,4.1,49,2021
658,Justin Madubuike,BAL,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.3,49,2021
661,Cameron Brate,TB,TE,17,0,0,0,0,0,30,245,4,0,0,0,0,2.9,48.5,2021
662,DaVon Hamilton,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3,48.2,2021
662,Kindle Vildor,CHI,DB,17,0,0,0,0,0,0,0,0,1,0,0,0,2.8,48.2,2021
664,Dalvin Tomlinson,MIN,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3,48.1,2021
664,Derrick Gore,KC,RB,11,0,0,0,256,2,8,105,0,0,0,0,0,4.4,48.1,2021
666,Ross Cockrell,TB,CB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.8,48,2021
666,A.J. Klein,BUF,ILB,15,0,0,0,0,0,0,0,0,0,1,0,1,3.2,48,2021
666,Marcus Maye,NYJ,S,6,0,0,0,0,0,0,0,0,1,0,0,0,8,48,2021
666,Jake Martin,HOU,DE,17,0,0,0,0,0,0,0,0,4,0,2,0,2.8,48,2021
666,Mackensie Alexander,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3,48,2021
671,Blake Lynch,MIN,LB,16,0,0,0,0,0,0,0,0,2,1,1,1,3,47.6,2021
672,DJ Reader,CIN,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.2,47.5,2021
672,Nick Scott,LAR,S,17,0,0,0,0,0,0,0,0,0,2,0,0,2.8,47.5,2021
674,Carlos Watkins,DAL,DT,15,0,0,0,0,0,0,0,0,1,1,0,1,3.2,47.3,2021
675,Matt Ioannidis,WAS,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.9,47.05,2021
676,Jerry Jeudy,DEN,WR,10,0,0,0,3,0,38,467,0,0,0,0,0,4.7,47,2021
677,Myles Hartsfield,CAR,S,10,0,0,0,0,0,0,0,0,1,0,0,0,4.7,46.7,2021
678,Deon Bush,CHI,DB,14,0,0,0,0,0,0,0,0,0,2,0,0,3.3,46.5,2021
679,Josh Johnson,BAL,QB,4,638,5,2,28,0,0,0,0,0,0,0,0,11.6,46.32,2021
680,Mack Hollins,MIA,WR,17,0,0,0,0,0,14,223,4,0,0,0,0,2.7,46.3,2021
680,Sebastian Joseph-Day,LAR,DL,7,0,0,0,0,0,0,0,0,3,0,0,0,6.6,46.3,2021
682,DeMarcus Walker,HOU,DE,13,0,0,0,0,0,0,0,0,2,0,1,0,3.6,46.2,2021
683,Jason Pierre-Paul,TB,OLB,12,0,0,0,0,0,0,0,0,2.5,0,1,0,3.8,46.1,2021
684,Folorunso Fatukasi,NYJ,DL,15,0,0,0,0,0,0,0,0,0,0,0,0,3.1,46,2021
684,Jerry Jacobs,DET,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,3.5,46,2021
684,Jamal Agnew,JAX,WR,10,0,0,0,111,1,24,229,1,0,0,0,0,4.6,46,2021
684,Shy Tuttle,NO,DT,17,0,0,0,0,0,0,0,0,0,0,1,1,2.7,46,2021
688,Jaret Patterson,WAS,RB,17,0,0,0,266,2,10,73,0,0,0,0,0,2.7,45.9,2021
689,Akiem Hicks,CHI,DL,9,0,0,0,0,0,0,0,0,3.5,0,0,0,5.1,45.65,2021
690,Jeremy McNichols,TEN,RB,14,0,0,0,156,0,28,240,1,0,0,0,0,3.3,45.6,2021
691,Javelin Guidry,NYJ,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.7,45.5,2021
691,Michael Brockers,DET,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,2.8,45.5,2021
691,Sione Takitaki,CLE,LB,15,0,0,0,0,0,0,0,0,0,0,1,1,3,45.5,2021
694,Mike Danna,KC,DE,17,0,0,0,0,0,0,0,0,3,0,2,0,2.7,45.4,2021
695,Caden Sterns,DEN,S,15,0,0,0,0,0,0,0,0,2,2,0,0,3,45.2,2021
696,Jalen Reagor,PHI,WR,17,0,0,0,32,0,33,299,2,0,0,0,0,2.7,45.1,2021
696,Anthony Firkser,TEN,TE,15,0,0,0,0,1,34,291,2,0,0,0,1,3,45.1,2021
698,Yetur Gross-Matos,CAR,OLB,14,0,0,0,0,0,0,0,0,3.5,0,1,0,3.2,45.05,2021
699,Danny Amendola,HOU,WR,8,0,0,0,0,0,24,248,3,0,0,0,0,5.6,44.8,2021
700,Damien Williams,CHI,RB,12,0,0,0,164,2,16,103,1,0,0,0,0,3.7,44.7,2021
701,Robert Spillane,PIT,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.2,44.5,2021
701,David Long Jr.,LAR,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44.5,2021
701,Andrew Sendejo,IND,FS,12,0,0,0,0,0,0,0,0,0,0,1,1,3.7,44.5,2021
701,Jeff Wilson Jr.,SF,RB,9,0,0,0,294,2,7,31,0,0,0,0,1,4.9,44.5,2021
705,Demarcus Robinson,KC,WR,17,0,0,0,0,0,25,264,3,0,0,0,0,2.6,44.4,2021
706,Adam Gotsis,JAX,DL,16,0,0,0,0,0,0,0,0,3,0,0,0,2.8,44.2,2021
707,Mike White,NYJ,QB,4,953,5,8,-1,0,0,0,0,0,0,0,0,11,44.02,2021
708,Tre Norwood,PIT,DB,17,0,0,0,0,0,0,0,0,0,1,0,0,2.6,44,2021
708,Greg Newsome II,CLE,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44,2021
710,Sean Chandler,CAR,S,15,0,0,0,14,0,0,0,0,0,0,1,0,2.9,43.9,2021
711,Morgan Fox,CAR,DL,17,0,0,0,0,0,0,0,0,1.5,0,1,1,2.6,43.8,2021
711,Kyle Juszczyk,SF,FB,17,0,0,0,22,1,30,296,1,0,0,0,0,2.6,43.8,2021
711,Tanoh Kpassagnon,NO,DE,8,0,0,0,0,0,0,0,0,4,0,1,0,5.5,43.8,2021
714,Everson Griffen,MIN,DE,9,0,0,0,0,0,0,0,0,5,0,1,0,4.9,43.7,2021
715,Sean Murphy-Bunting,TB,CB,9,0,0,0,0,0,0,0,0,0,0,1,0,4.8,43.5,2021
715,Mykal Walker,ATL,ILB,17,0,0,0,0,0,0,0,0,0,1,0,1,2.6,43.5,2021
715,Joe Haden,PIT,CB,12,0,0,0,0,0,0,0,0,0,0,1,1,3.6,43.5,2021
715,Chris Harris Jr.,LAC,S,14,0,0,0,0,0,0,0,0,0,1,0,0,3.1,43.5,2021
715,Derrick Nnadi,KC,DT,17,0,0,0,0,0,0,0,0,3,0,0,0,2.6,43.5,2021
715,Darius Philon,LV,DT,11,0,0,0,0,0,0,0,0,2,0,0,2,4,43.5,2021
721,Sammy Watkins,BAL,WR,13,0,0,0,0,0,27,394,1,0,0,0,0,3.3,43.4,2021
722,Kadarius Toney,NYG,WR,10,19,0,0,6,0,39,420,0,0,0,0,0,4.3,43.36,2021
723,David Onyemata,NO,DT,11,0,0,0,0,0,0,0,0,2,0,0,1,3.9,43.2,2021
724,Marcell Harris,SF,LB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.9,43.1,2021
725,Malik Hooker,DAL,S,15,0,0,0,0,0,0,0,0,0,1,0,0,2.9,43,2021
725,Melvin Ingram,KC,LB,15,0,0,0,0,0,0,0,0,2,0,1,0,2.9,43,2021
725,Dane Jackson,BUF,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.5,43,2021
725,Rock Ya-Sin,IND,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,3.3,43,2021
725,E.J. Speed,IND,LB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.5,43,2021
725,Chandon Sullivan,GB,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,2.5,43,2021
725,Albert Okwuegbunam,DEN,TE,14,0,0,0,0,0,33,330,2,0,0,0,0,3.1,43,2021
725,Jonas Griffith,DEN,ILB,13,0,0,0,0,0,0,0,0,0,0,0,1,3.3,43,2021
733,Jamie Collins Sr.,NE,LB,12,0,0,0,0,0,0,0,0,1,1,0,1,3.6,42.8,2021
734,Kentavius Street,SF,DL,17,0,0,0,0,0,0,0,0,3,0,1,0,2.5,42.7,2021
735,Chris Conley,HOU,WR,16,0,0,0,3,0,22,323,2,0,0,0,0,2.7,42.6,2021
735,Alexander Johnson,DEN,ILB,6,0,0,0,0,0,0,0,0,2,0,0,1,7.1,42.6,2021
735,Darius Slayton,NYG,WR,13,0,0,0,-13,0,26,339,2,0,0,0,0,3.3,42.6,2021
738,Antonio Hamilton Sr.,ARI,CB,17,0,0,0,0,0,0,0,0,0,0,0,1,2.5,42.5,2021
739,Chris Carson,SEA,RB,4,0,0,0,232,3,6,29,0,0,0,0,0,10.5,42.1,2021
740,Milton Williams,PHI,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,2.5,41.9,2021
741,James Washington,PIT,WR,15,0,0,0,13,0,24,285,2,0,0,0,0,2.8,41.8,2021
742,Sterling Shepard,NYG,WR,7,0,0,0,-9,0,36,366,1,0,0,0,0,6,41.7,2021
743,Richie Grant,ATL,S,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41.5,2021
743,Keith Taylor Jr.,CAR,CB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.4,41.5,2021
743,Robert Alford,ARI,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,3.2,41.5,2021
743,Divine Deablo,LV,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,2.4,41.5,2021
747,Phillip Lindsay,MIA,RB,14,0,0,0,249,1,4,45,1,0,0,0,0,3,41.4,2021
748,Colt McCoy,ARI,QB,8,740,3,1,37,0,0,0,0,0,0,0,0,5.2,41.3,2021
748,Harrison Bryant,CLE,TE,16,0,0,0,0,0,21,233,3,0,0,0,0,2.6,41.3,2021
750,DaQuan Jones,CAR,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,2.4,41.2,2021
751,Henry Black,GB,S,17,0,0,0,0,0,0,0,0,0,1,1,0,2.4,41,2021
751,Elijah Riley,NYJ,S,8,0,0,0,0,0,0,0,0,1,0,0,0,5.1,41,2021
751,Brian Johnson,WAS,K,7,0,0,0,0,0,0,0,0,0,0,0,0,5.9,41,2021
754,Genard Avery,PHI,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2.6,40.8,2021
754,Dan Arnold,JAX,TE,11,0,0,0,0,0,35,408,0,0,0,0,0,3.7,40.8,2021
756,Kevin Minter,TB,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.7,2021
757,Steven Means,ATL,OLB,14,0,0,0,0,0,0,0,0,0,0,0,1,2.9,40.5,2021
757,Tevin Coleman,NYJ,RB,11,0,0,0,356,0,11,49,0,0,0,0,0,3.7,40.5,2021
757,Dane Cruikshank,TEN,DB,14,0,0,0,0,0,0,0,0,0,0,1,0,2.9,40.5,2021
760,Calvin Ridley,ATL,WR,5,0,0,0,0,0,31,281,2,0,0,0,0,8,40.1,2021
761,Rodrigo Blankenship,IND,K,5,0,0,0,0,0,0,0,0,0,0,0,0,8,40,2021
761,K.J. Wright,LV,OLB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.4,40,2021
761,Pierre Desir,TB,CB,12,0,0,0,0,0,0,0,0,0,2,1,0,3.3,40,2021
